Date_last_updated_AEDT,date,countryname,Confirmed,Deaths,Recovered
1/26/2021 19:15,2021-01-26,Cameroon,29617,462.0,28045.0
1/26/2021 19:15,2021-01-26,Canada,756250,19376.0,675997.0
1/26/2021 19:15,2021-01-26,Caribbean Netherlands,360,3.0,244.0
1/26/2021 19:15,2021-01-26,Cayman Islands,383,2.0,346.0
1/26/2021 19:15,2021-01-26,Chad,3225,116.0,2316.0
1/26/2021 19:15,2021-01-26,Channel Islands,3499,79.0,3227.0
1/26/2021 19:15,2021-01-26,Chile,706500,18023.0,662460.0
1/26/2021 19:15,2021-01-26,China,89197,4636.0,82676.0
1/26/2021 19:15,2021-01-26,Colombia,2041352,52128.0,1864904.0
1/26/2021 19:15,2021-01-26,Comoros,2425,77.0,1441.0
1/26/2021 19:15,2021-01-26,Congo,7887,117.0,5846.0
1/26/2021 19:15,2021-01-26,Costa Rica,191345,2567.0,149808.0
1/26/2021 19:15,2021-01-26,Croatia,229502,4882.0,222110.0
1/26/2021 19:15,2021-01-26,Cuba,22614,200.0,17703.0
1/26/2021 19:15,2021-01-26,Curacao,4558,20.0,4442.0
1/26/2021 19:15,2021-01-26,Cyprus,30143,188.0,2057.0
1/26/2021 19:15,2021-01-26,Czechia,946946,15618.0,831394.0
1/26/2021 19:15,2021-01-26,DRC,22048,661.0,14968.0
1/26/2021 19:15,2021-01-26,Denmark,195948,2030.0,182420.0
1/26/2021 19:15,2021-01-26,Djibouti,5923,62.0,5841.0
1/26/2021 19:15,2021-01-26,Dominica,113,0.0,105.0
1/26/2021 19:15,2021-01-26,Dominican Republic,206305,2564.0,149812.0
1/26/2021 19:15,2021-01-26,Ecuador,242146,14668.0,204071.0
1/26/2021 19:15,2021-01-26,Egypt,162486,9012.0,127001.0
1/26/2021 19:15,2021-01-26,El Salvador,53479,1583.0,47073.0
1/26/2021 19:15,2021-01-26,Equatorial Guinea,5454,86.0,5219.0
1/26/2021 19:15,2021-01-26,Eritrea,1970,7.0,1530.0
1/26/2021 19:15,2021-01-26,Estonia,41330,392.0,31039.0
1/26/2021 19:15,2021-01-26,Eswatini,14830,517.0,9542.0
1/26/2021 19:15,2021-01-26,Ethiopia,134569,2075.0,120748.0
1/26/2021 19:15,2021-01-26,Faeroe Islands,654,1.0,645.0
1/26/2021 19:15,2021-01-26,Falkland Islands,35,0.0,29.0
1/26/2021 19:15,2021-01-26,Fiji,55,2.0,53.0
1/26/2021 19:15,2021-01-26,Finland,43120,655.0,31000.0
1/26/2021 19:15,2021-01-26,France,3079943,74106.0,219152.0
1/26/2021 19:15,2021-01-26,French Guiana,15779,76.0,9995.0
1/26/2021 19:15,2021-01-26,French Polynesia,17912,129.0,4842.0
1/26/2021 19:15,2021-01-26,Gabon,10411,67.0,10013.0
1/26/2021 19:15,2021-01-26,Gambia,4008,128.0,3722.0
1/26/2021 19:15,2021-01-26,Georgia,254822,3096.0,244446.0
1/26/2021 19:15,2021-01-26,Germany,2163113,54390.0,1844000.0
