Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
,0,1/08/2020 19:15,12198373,364466,7921670
,0,1/08/2020 19:15,14425481,255352,12881069
,0,1/08/2020 19:15,9991593,302259,8924114
,0,1/08/2020 19:15,12145086,292839,4400967
,0,1/08/2020 19:15,1892728,45132,1592073
,0,1/08/2020 19:15,40312,980,32851
,0,1/08/2020 19:15,721,15,659
,World,1/08/2020 19:15,50694294,1261043,35753403
,US,1/08/2020 19:15,10271734,243711,6477936
,India,1/08/2020 19:15,8553864,126653,7915660
,Brazil,1/08/2020 19:15,5664115,162397,5064344
,France,1/08/2020 19:15,1787324,40439,128614
,Russia,1/08/2020 19:15,1774334,30537,1324419
,Spain,1/08/2020 19:15,1388411,38833,0
,Argentina,1/08/2020 19:15,1236851,33348,1053313
,UK,1/08/2020 19:15,1192013,49044,0
,Colombia,1/08/2020 19:15,1143887,32791,1038082
,Mexico,1/08/2020 19:15,961938,94808,710940
,Italy,1/08/2020 19:15,935104,41394,335074
,Peru,1/08/2020 19:15,922333,34879,843600
,South Africa,1/08/2020 19:15,737278,19809,679688
,Iran,1/08/2020 19:15,682486,38291,520329
,Germany,1/08/2020 19:15,672507,11505,412000
,Poland,1/08/2020 19:15,546425,7872,209363
,Chile,1/08/2020 19:15,521558,14543,497411
,Iraq,1/08/2020 19:15,498549,11327,428928
Brussels,Belgium,1/08/2020 19:15,494168,12907,29357
,Ukraine,1/08/2020 19:15,460331,8450,206866
,Indonesia,1/08/2020 19:15,437716,14614,368298
,Bangladesh,1/08/2020 19:15,420238,6067,338145
,Czechia,1/08/2020 19:15,413365,4793,237860
,Netherlands,1/08/2020 19:15,410065,8004,0
,Philippines,1/08/2020 19:15,396395,7539,361638
,Turkey,1/08/2020 19:15,394255,10887,338239
,Saudi Arabia,1/08/2020 19:15,350592,5540,337386
,Pakistan,1/08/2020 19:15,343189,6968,318417
,Israel,1/08/2020 19:15,319241,2674,308563
,Romania,1/08/2020 19:15,303751,7879,204679
,Canada,1/08/2020 19:15,263317,10516,215005
,Morocco,1/08/2020 19:15,256781,4272,209801
,Switzerland,1/08/2020 19:15,211913,2772,87300
,Nepal,1/08/2020 19:15,194453,1108,157926
,Portugal,1/08/2020 19:15,179324,2896,99781
,Ecuador,1/08/2020 19:15,174907,12830,154956
,Austria,1/08/2020 19:15,153153,1411,91719
,Sweden,1/08/2020 19:15,146461,6022,0
,Bolivia,1/08/2020 19:15,142427,8790,114225
,United Arab Emirates,1/08/2020 19:15,142143,514,138291
,Panama,1/08/2020 19:15,138506,2781,116823
,Qatar,1/08/2020 19:15,134203,232,131276
,Kuwait,1/08/2020 19:15,131743,811,122576
,Dominican Republic,1/08/2020 19:15,130182,2265,108021
,Oman,1/08/2020 19:15,118140,1301,108681
,Costa Rica,1/08/2020 19:15,116363,1464,71119
,Kazakhstan,1/08/2020 19:15,116162,1857,107668
,Guatemala,1/08/2020 19:15,111262,3821,101135
,Hungary,1/08/2020 19:15,109616,2438,25070
,Jordan,1/08/2020 19:15,109321,1233,8808
,Egypt,1/08/2020 19:15,108962,6355,100239
,Japan,1/08/2020 19:15,107086,1812,97197
,Armenia,1/08/2020 19:15,106424,1559,64179
,Belarus,1/08/2020 19:15,106279,1007,90998
,Honduras,1/08/2020 19:15,100041,2745,42815
,Ethiopia,1/08/2020 19:15,99675,1523,59766
,Venezuela,1/08/2020 19:15,94698,824,89502
,Lebanon,1/08/2020 19:15,94236,723,46602
,Bahrain,1/08/2020 19:15,83456,329,81000
,Moldova,1/08/2020 19:15,82346,1893,62508
,Slovakia,1/08/2020 19:15,75495,351,19481
,Bulgaria,1/08/2020 19:15,74485,1632,23805
,Tunisia,1/08/2020 19:15,71119,1873,48103
,Uzbekistan,1/08/2020 19:15,68512,583,65762
,Libya,1/08/2020 19:15,68117,929,40119
,Croatia,1/08/2020 19:15,67247,794,50775
,Paraguay,1/08/2020 19:15,66941,1479,47154
,Azerbaijan,1/08/2020 19:15,65411,840,48908
,Ireland,1/08/2020 19:15,65394,1947,23364
,Nigeria,1/08/2020 19:15,63790,1155,59884
,Kyrgyzstan,1/08/2020 19:15,62819,1177,53952
,Serbia,1/08/2020 19:15,62747,890,31536
,Kenya,1/08/2020 19:15,62488,1111,41931
,Bosnia and Herzegovina,1/08/2020 19:15,62423,1510,30939
,Algeria,1/08/2020 19:15,62051,2048,42037
,Myanmar,1/08/2020 19:15,61377,1420,45756
,Palestine,1/08/2020 19:15,58158,515,50407
,Singapore,1/08/2020 19:15,58056,28,57975
,Georgia,1/08/2020 19:15,57753,475,42572
,Greece,1/08/2020 19:15,56698,784,9989
,Denmark,1/08/2020 19:15,55121,743,40305
,Ghana,1/08/2020 19:15,49102,320,47726
,Slovenia,1/08/2020 19:15,45161,554,22443
,Afghanistan,1/08/2020 19:15,42092,1558,34458
,Malaysia,1/08/2020 19:15,40209,286,28234
,North Macedonia,1/08/2020 19:15,39760,1136,23035
,El Salvador,1/08/2020 19:15,35145,1010,31172
,Australia,1/08/2020 19:15,27658,907,25451
,South Korea,1/08/2020 19:15,27427,478,24968
,Lithuania,1/08/2020 19:15,24699,207,5700
,Norway,1/08/2020 19:15,24437,285,11863
,Albania,1/08/2020 19:15,24206,559,12092
,Luxembourg,1/08/2020 19:15,23051,188,12094
,Montenegro,1/08/2020 19:15,22805,337,15893
,Cameroon,1/08/2020 19:15,22342,429,21151
,Ivory Coast,1/08/2020 19:15,20832,126,20508
,Finland,1/08/2020 19:15,17797,362,12700
,Madagascar,1/08/2020 19:15,17111,244,16409
,Zambia,1/08/2020 19:15,16954,349,15950
,Senegal,1/08/2020 19:15,15708,326,15336
,Uganda,1/08/2020 19:15,14403,132,7771
,Sudan,1/08/2020 19:15,14090,837,6764
,Sri Lanka,1/08/2020 19:15,13929,35,8285
,Mozambique,1/08/2020 19:15,13768,99,11605
,Namibia,1/08/2020 19:15,13211,134,11605
,Angola,1/08/2020 19:15,12433,307,5899
