Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
,0,6/03/2021 19:15,39894136,900660,32799040
,0,6/03/2021 19:15,51903817,699076,48228504
,0,6/03/2021 19:15,29279599,906318,26421100
,0,6/03/2021 19:15,46768530,1075854,43820735
,0,6/03/2021 19:15,4920762,131787,4431887
,0,6/03/2021 19:15,69023,1252,66575
,0,6/03/2021 19:15,721,15,706
,World,6/03/2021 19:15,172836588,3714962,155768547
,US,6/03/2021 19:15,34168441,611513,28019686
,India,6/03/2021 19:15,28572359,340719,26588808
,Brazil,6/03/2021 19:15,16803472,469388,15228983
,France,6/03/2021 19:15,5694076,109857,0
,Turkey,6/03/2021 19:15,5270299,47882,5139993
,Russia,6/03/2021 19:15,5099182,122660,4711982
,UK,6/03/2021 19:15,4499878,127812,4296244
,Italy,6/03/2021 19:15,4225163,126342,3893259
,Argentina,6/03/2021 19:15,3884447,79873,3438437
,Germany,6/03/2021 19:15,3701690,89605,3518600
,Spain,6/03/2021 19:15,3693012,80099,3464896
,Colombia,6/03/2021 19:15,3459422,89808,3218620
,Iran,6/03/2021 19:15,2945100,80658,2508907
,Poland,6/03/2021 19:15,2874092,74075,2642127
,Mexico,6/03/2021 19:15,2423928,228146,1932457
,Ukraine,6/03/2021 19:15,2209417,50959,2072091
,Peru,6/03/2021 19:15,1965432,184942,0
,Indonesia,6/03/2021 19:15,1837126,51095,1691593
,South Africa,6/03/2021 19:15,1680373,56765,1567635
,Czechia,6/03/2021 19:15,1662608,30136,1622876
,Netherlands,6/03/2021 19:15,1657017,17658,0
,Chile,6/03/2021 19:15,1403101,29598,1327643
,Canada,6/03/2021 19:15,1386421,25628,1332338
,Philippines,6/03/2021 19:15,1247899,21357,1170752
,Iraq,6/03/2021 19:15,1214367,16462,1129221
,Romania,6/03/2021 19:15,1078338,30499,1041256
,Sweden,6/03/2021 19:15,1076993,14474,0
Brussels,Belgium,6/03/2021 19:15,1065358,24982,970607
,Pakistan,6/03/2021 19:15,926695,21022,852574
,Portugal,6/03/2021 19:15,851031,17029,810659
,Israel,6/03/2021 19:15,839532,6416,832918
,Bangladesh,6/03/2021 19:15,805980,12724,746035
,Hungary,6/03/2021 19:15,805302,29792,708198
,Japan,6/03/2021 19:15,752191,13245,690623
,Jordan,6/03/2021 19:15,738521,9500,719049
,Serbia,6/03/2021 19:15,713207,6890,699009
,Switzerland,6/03/2021 19:15,696801,10828,654799
,Austria,6/03/2021 19:15,645834,10627,630731
,Malaysia,6/03/2021 19:15,595374,3096,508947
,United Arab Emirates,6/03/2021 19:15,576947,1689,556549
,Nepal,6/03/2021 19:15,576936,7630,467467
,Lebanon,6/03/2021 19:15,540844,7740,520717
,Morocco,6/03/2021 19:15,520423,9165,508210
,Saudi Arabia,6/03/2021 19:15,454217,7408,436884
,Ecuador,6/03/2021 19:15,428865,20681,375151
,Bulgaria,6/03/2021 19:15,419180,17792,385271
,Greece,6/03/2021 19:15,406751,12184,376784
,Belarus,6/03/2021 19:15,396869,2882,388632
,Kazakhstan,6/03/2021 19:15,390376,4007,362018
,Slovakia,6/03/2021 19:15,390129,12375,0
,Panama,6/03/2021 19:15,379506,6381,366508
,Bolivia,6/03/2021 19:15,378028,14732,299462
,Paraguay,6/03/2021 19:15,361440,9396,297292
,Croatia,6/03/2021 19:15,357109,8056,347108
,Tunisia,6/03/2021 19:15,350487,12839,307778
,Georgia,6/03/2021 19:15,346983,4853,330721
,Azerbaijan,6/03/2021 19:15,334416,4929,325863
,Costa Rica,6/03/2021 19:15,323598,4098,245708
,Kuwait,6/03/2021 19:15,313289,1783,297329
,Palestine,6/03/2021 19:15,309333,3509,301443
,Uruguay,6/03/2021 19:15,301524,4394,259959
,Dominican Republic,6/03/2021 19:15,297119,3642,243235
,Denmark,6/03/2021 19:15,284117,2517,268938
,Lithuania,6/03/2021 19:15,275545,4289,257675
