Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
,0,2/06/2021 19:15,31467946,682157,20413367
,0,2/06/2021 19:15,23514211,378698,21987264
,0,2/06/2021 19:15,16373114,427242,14586531
,0,2/06/2021 19:15,31218160,734030,17840037
,0,2/06/2021 19:15,3671027,94703,3172101
,0,2/06/2021 19:15,50374,1078,34103
,0,2/06/2021 19:15,721,15,706
,World,2/06/2021 19:15,106295553,2317923,78034109
,US,2/06/2021 19:15,27503879,473047,17237063
,India,2/06/2021 19:15,10827170,155028,10521409
,Brazil,2/06/2021 19:15,9497795,231012,8326798
,Russia,2/06/2021 19:15,3951233,76229,3436326
,UK,2/06/2021 19:15,3929835,112092,1889872
,France,2/06/2021 19:15,3317333,78794,232693
,Spain,2/06/2021 19:15,2971914,61386,0
,Italy,2/06/2021 19:15,2625098,91003,2107061
,Turkey,2/06/2021 19:15,2524786,26685,2412505
,Germany,2/06/2021 19:15,2284996,61998,2020900
,Colombia,2/06/2021 19:15,2151207,55693,2022331
,Argentina,2/06/2021 19:15,1976689,49110,1772059
,Mexico,2/06/2021 19:15,1912871,164290,1472151
,Poland,2/06/2021 19:15,1545530,38994,1301571
,South Africa,2/06/2021 19:15,1473700,46180,1340497
,Iran,2/06/2021 19:15,1459370,58412,1247374
,Ukraine,2/06/2021 19:15,1241479,23516,1070749
,Peru,2/06/2021 19:15,1173045,41933,1086643
,Indonesia,2/06/2021 19:15,1147010,31393,939184
,Czechia,2/06/2021 19:15,1030112,17129,916789
,Netherlands,2/06/2021 19:15,1001826,14355,0
,Canada,2/06/2021 19:15,800348,20680,733882
,Portugal,2/06/2021 19:15,761906,13954,599593
,Chile,2/06/2021 19:15,748082,18895,706020
,Romania,2/06/2021 19:15,743343,18809,689474
Brussels,Belgium,2/06/2021 19:15,721432,21295,49587
,Israel,2/06/2021 19:15,685583,5071,609374
,Iraq,2/06/2021 19:15,627416,13111,599167
,Sweden,2/06/2021 19:15,588062,12115,0
,Pakistan,2/06/2021 19:15,553128,11914,508700
,Bangladesh,2/06/2021 19:15,537770,8190,482841
,Philippines,2/06/2021 19:15,535521,11110,488465
,Switzerland,2/06/2021 19:15,531873,9606,317600
,Morocco,2/06/2021 19:15,474966,8381,453921
,Austria,2/06/2021 19:15,422522,7994,400851
,Serbia,2/06/2021 19:15,406352,4112,31536
,Japan,2/06/2021 19:15,401355,6243,358872
,Hungary,2/06/2021 19:15,375125,13026,277949
,Saudi Arabia,2/06/2021 19:15,369961,6397,361237
