Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
,0,0/11/2020 21:00,9581208,326539,6295246
,0,0/11/2020 21:00,11830308,213232,10146357
,0,0/11/2020 21:00,8667162,271311,7526752
,0,0/11/2020 21:00,6033333,230939,3025916
,0,0/11/2020 21:00,1587267,38168,1311333
,0,0/11/2020 21:00,32505,942,29405
,0,0/11/2020 21:00,721,15,659
,World,0/11/2020 21:00,37732504,1081146,28335668
,US,0/11/2020 21:00,7991069,219695,5127299
,India,0/11/2020 21:00,7119300,109184,6146427
,Brazil,0/11/2020 21:00,5095586,150488,4470163
,Russia,0/11/2020 21:00,1298718,22597,1020442
,Colombia,0/11/2020 21:00,911316,27834,789787
,Argentina,0/11/2020 21:00,894206,23868,721380
,Spain,0/11/2020 21:00,890367,32929,0
,Peru,0/11/2020 21:00,846088,33223,738189
,Mexico,0/11/2020 21:00,814328,83642,591150
,France,0/11/2020 21:00,734974,32683,100828
,South Africa,0/11/2020 21:00,692471,17780,623765
,UK,0/11/2020 21:00,603716,42825,0
,Iran,0/11/2020 21:00,500075,28544,406389
,Chile,0/11/2020 21:00,481371,13318,453352
,Iraq,0/11/2020 21:00,402330,9852,336157
,Bangladesh,0/11/2020 21:00,378266,5524,292860
,Italy,0/11/2020 21:00,354950,36166,239709
,Philippines,0/11/2020 21:00,339341,6321,293075
,Saudi Arabia,0/11/2020 21:00,339267,5043,325330
,Turkey,0/11/2020 21:00,335533,8837,294357
,Indonesia,0/11/2020 21:00,333449,11844,255027
,Germany,0/11/2020 21:00,326291,9702,274700
,Pakistan,0/11/2020 21:00,318932,6570,303458
,Israel,0/11/2020 21:00,290493,1980,228658
,Ukraine,0/11/2020 21:00,261034,4972,113507
,Canada,0/11/2020 21:00,181864,9613,153219
,Netherlands,0/11/2020 21:00,174653,6584,0
Brussels,Belgium,0/11/2020 21:00,156931,10175,20202
,Romania,0/11/2020 21:00,155283,5411,117942
,Morocco,0/11/2020 21:00,152404,2605,127407
,Ecuador,0/11/2020 21:00,147033,12191,128134
,Bolivia,0/11/2020 21:00,138463,8292,100786
,Qatar,0/11/2020 21:00,127985,220,124978
,Poland,0/11/2020 21:00,125816,3004,80302
,Panama,0/11/2020 21:00,120313,2491,96164
,Dominican Republic,0/11/2020 21:00,118477,2173,94084
,Czechia,0/11/2020 21:00,117110,987,54980
,Kuwait,0/11/2020 21:00,111116,658,103268
,Kazakhstan,0/11/2020 21:00,108757,1746,103980
,Nepal,0/11/2020 21:00,107755,636,75804
,United Arab Emirates,0/11/2020 21:00,106229,445,97284
,Oman,0/11/2020 21:00,105890,1038,92840
,Egypt,0/11/2020 21:00,104516,6052,97688
,Sweden,0/11/2020 21:00,98451,5894,0
,Guatemala,0/11/2020 21:00,97715,3384,86582
,Japan,0/11/2020 21:00,88912,1627,81824
,Costa Rica,0/11/2020 21:00,87439,1076,52669
,Portugal,0/11/2020 21:00,86664,2080,53187
,Ethiopia,0/11/2020 21:00,84295,1287,38316
,Belarus,0/11/2020 21:00,83534,896,77220
,Honduras,0/11/2020 21:00,83146,2504,31931
,Venezuela,0/11/2020 21:00,82453,691,73919
,Bahrain,0/11/2020 21:00,75614,275,71249
,Moldova,0/11/2020 21:00,62151,1461,44357
,Uzbekistan,0/11/2020 21:00,61098,505,58069
,Switzerland,0/11/2020 21:00,60368,2088,48400
,Nigeria,0/11/2020 21:00,60266,1115,51735
,Singapore,0/11/2020 21:00,57876,27,57705
,Armenia,0/11/2020 21:00,56451,1020,45824
,Austria,0/11/2020 21:00,55319,851,43448
,Lebanon,0/11/2020 21:00,53568,459,23501
,Algeria,0/11/2020 21:00,53072,1801,37170
,Paraguay,0/11/2020 21:00,49675,1077,32090
,Kyrgyzstan,0/11/2020 21:00,49230,1085,44227
,Ghana,0/11/2020 21:00,47005,306,46398
,Palestine,0/11/2020 21:00,44299,381,37942
,Libya,0/11/2020 21:00,42712,631,24038
,Ireland,0/11/2020 21:00,42528,1826,23364
,Azerbaijan,0/11/2020 21:00,41982,609,39357
,Kenya,0/11/2020 21:00,41546,766,32000
,Afghanistan,0/11/2020 21:00,39799,1477,33114
,Hungary,0/11/2020 21:00,37664,954,10848
,Serbia,0/11/2020 21:00,34787,763,31536
,Tunisia,0/11/2020 21:00,32556,478,5032
,Denmark,0/11/2020 21:00,32422,669,26380
,Bosnia and Herzegovina,0/11/2020 21:00,30647,928,23461
,El Salvador,0/11/2020 21:00,30196,890,25438
,Myanmar,0/11/2020 21:00,27974,646,9742
,Australia,0/11/2020 21:00,27265,898,24998
,Jordan,0/11/2020 21:00,24926,191,6101
,South Korea,0/11/2020 21:00,24606,432,22693
,Bulgaria,0/11/2020 21:00,24402,892,15847
,Greece,0/11/2020 21:00,22358,449,9989
,Cameroon,0/11/2020 21:00,21203,423,20117
,North Macedonia,0/11/2020 21:00,20937,792,16194
,Croatia,0/11/2020 21:00,20440,324,17298
,Ivory Coast,0/11/2020 21:00,20154,120,19798
,Slovakia,0/11/2020 21:00,19851,61,5631
,Madagascar,0/11/2020 21:00,16718,237,16042
,Malaysia,0/11/2020 21:00,15657,157,10913
,Norway,0/11/2020 21:00,15524,275,11863
,Zambia,0/11/2020 21:00,15458,337,14599
,Albania,0/11/2020 21:00,15399,420,9500
,Senegal,0/11/2020 21:00,15268,314,13297
,Montenegro,0/11/2020 21:00,13869,202,9620
,Sudan,0/11/2020 21:00,13673,836,6764
,Finland,0/11/2020 21:00,11998,346,8500
,Namibia,0/11/2020 21:00,11936,128,9817
,Georgia,0/11/2020 21:00,11794,85,6327
,Guinea,0/11/2020 21:00,11022,69,10324
,Maldives,0/11/2020 21:00,10894,35,9742
,DRC,0/11/2020 21:00,10851,276,10242
,Tajikistan,0/11/2020 21:00,10222,79,9058
,French Guiana,0/11/2020 21:00,10144,69,9834
,Mozambique,0/11/2020 21:00,10001,71,7338
,Uganda,0/11/2020 21:00,9801,93,6109
,Luxembourg,0/11/2020 21:00,9722,132,8038
,Haiti,0/11/2020 21:00,8882,230,7104
,Gabon,0/11/2020 21:00,8835,54,8189
,Slovenia,0/11/2020 21:00,8663,167,5182
,Zimbabwe,0/11/2020 21:00,8011,230,6504
,Jamaica,0/11/2020 21:00,7718,139,3162
,Mauritania,0/11/2020 21:00,7550,163,7274
,Cabo Verde,0/11/2020 21:00,7072,75,5981
,Guadeloupe,0/11/2020 21:00,6483,77,2199
,Angola,0/11/2020 21:00,6366,218,2743
,Lithuania,0/11/2020 21:00,6122,103,2777
,Cuba,0/11/2020 21:00,5978,123,5540
,Malawi,0/11/2020 21:00,5821,180,4647
,Eswatini,0/11/2020 21:00,5669,113,5310
,Djibouti,0/11/2020 21:00,5423,61,5355
,Nicaragua,0/11/2020 21:00,5264,153,4225
Hong Kong,Hong Kong,0/11/2020 21:00,5183,105,4919
,Congo,0/11/2020 21:00,5118,90,3887
,Bahamas,0/11/2020 21:00,5078,107,2900
,Equatorial Guinea,0/11/2020 21:00,5063,83,4894
,Suriname,0/11/2020 21:00,5051,107,4845
,Trinidad and Tobago,0/11/2020 21:00,5043,90,3221
,Rwanda,0/11/2020 21:00,4896,31,3606
,CAR,0/11/2020 21:00,4854,62,1924
,Sri Lanka,0/11/2020 21:00,4752,13,3307
,Syria,0/11/2020 21:00,4718,224,1296
,Reunion,0/11/2020 21:00,4491,16,3994
,Aruba,0/11/2020 21:00,4194,33,3768
,Mayotte,0/11/2020 21:00,3989,43,2964
,Estonia,0/11/2020 21:00,3865,68,2958
,Somalia,0/11/2020 21:00,3864,99,3089
,Malta,0/11/2020 21:00,3776,41,2967
,Thailand,0/11/2020 21:00,3636,59,3451
,Gambia,0/11/2020 21:00,3632,117,2543
,Iceland,0/11/2020 21:00,3526,10,2499
,Guyana,0/11/2020 21:00,3469,103,2318
,Mali,0/11/2020 21:00,3286,132,2527
,Botswana,0/11/2020 21:00,3219,18,834
,South Sudan,0/11/2020 21:00,2777,55,1290
,French Polynesia,0/11/2020 21:00,2754,10,2019
,Andorra,0/11/2020 21:00,2696,55,1814
,Latvia,0/11/2020 21:00,2670,40,1322
,Belize,0/11/2020 21:00,2496,36,1531
,Benin,0/11/2020 21:00,2411,41,1973
,Guinea-Bissau,0/11/2020 21:00,2385,40,1728
,Sierra Leone,0/11/2020 21:00,2306,72,1736
,Uruguay,0/11/2020 21:00,2294,50,1942
,Burkina Faso,0/11/2020 21:00,2271,61,1542
,Yemen,0/11/2020 21:00,2052,595,1329
,Cyprus,0/11/2020 21:00,2006,25,1444
,Togo,0/11/2020 21:00,1940,49,1457
,New Zealand,0/11/2020 21:00,1871,25,1801
,Martinique,0/11/2020 21:00,1851,22,98
,Lesotho,0/11/2020 21:00,1805,42,961
,Liberia,0/11/2020 21:00,1363,82,1245
,Chad,0/11/2020 21:00,1304,92,1115
,Niger,0/11/2020 21:00,1201,69,1123
,Vietnam,0/11/2020 21:00,1109,35,1024
,Sao Tome and Principe,0/11/2020 21:00,922,15,890
,San Marino,0/11/2020 21:00,741,42,682
Yokohama,Japan,0/11/2020 21:00,712,13,659
,Sint Maarten,0/11/2020 21:00,707,22,622
,Channel Islands,0/11/2020 21:00,699,48,623
,Turks and Caicos,0/11/2020 21:00,696,6,672
,Curacao,0/11/2020 21:00,583,1,315
,Papua New Guinea,0/11/2020 21:00,554,7,532
Taiwan,Taiwan,0/11/2020 21:00,527,7,488
,Burundi,0/11/2020 21:00,524,1,472
,Tanzania,0/11/2020 21:00,509,21,183
,Comoros,0/11/2020 21:00,495,7,475
,Gibraltar,0/11/2020 21:00,485,0,413
,Faeroe Islands,0/11/2020 21:00,477,0,461
,Saint Martin,0/11/2020 21:00,466,8,309
,Eritrea,0/11/2020 21:00,414,0,372
,Mauritius,0/11/2020 21:00,395,10,358
,Isle of Man,0/11/2020 21:00,345,24,316
,Mongolia,0/11/2020 21:00,316,0,310
,Bhutan,0/11/2020 21:00,306,0,287
,Cambodia,0/11/2020 21:00,283,0,278
,Monaco,0/11/2020 21:00,234,2,209
,Cayman Islands,0/11/2020 21:00,221,1,211
,Barbados,0/11/2020 21:00,206,7,183
,Bermuda,0/11/2020 21:00,184,9,170
,Caribbean Netherlands,0/11/2020 21:00,148,2,78
,Seychelles,0/11/2020 21:00,148,0,144
,Brunei,0/11/2020 21:00,146,3,143
,Liechtenstein,0/11/2020 21:00,144,1,121
,Antigua and Barbuda,0/11/2020 21:00,111,3,97
,British Virgin Islands,0/11/2020 21:00,71,1,70
,St. Barth,0/11/2020 21:00,65,0,37
,St. Vincent Grenadines,0/11/2020 21:00,64,0,64
Macau,Macau,0/11/2020 21:00,46,0,46
,Fiji,0/11/2020 21:00,32,2,28
,Dominica,0/11/2020 21:00,32,0,24
,Saint Lucia,0/11/2020 21:00,29,0,27
,Timor-Leste,0/11/2020 21:00,28,0,28
,New Caledonia,0/11/2020 21:00,27,0,27
,Grenada,0/11/2020 21:00,24,0,24
,Laos,0/11/2020 21:00,23,0,22
,Saint Kitts and Nevis,0/11/2020 21:00,19,0,18
,Greenland,0/11/2020 21:00,16,0,14
,Saint Pierre Miquelon,0/11/2020 21:00,16,0,12
,Montserrat,0/11/2020 21:00,13,1,12
,Falkland Islands,0/11/2020 21:00,13,0,13
,Vatican City,0/11/2020 21:00,12,0,12
,Western Sahara,0/11/2020 21:00,10,1,8
,MS Zaandam,0/11/2020 21:00,9,2,0
