Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
,0,0/29/2020 19:15,11002429,349295,7307218
,0,0/29/2020 19:15,13499040,240140,11965343
,0,0/29/2020 19:15,9565149,292264,8519052
,0,0/29/2020 19:15,9399610,260002,3655182
,0,0/29/2020 19:15,1769834,42379,1443978
,0,0/29/2020 19:15,37437,970,32541
,0,0/29/2020 19:15,721,15,659
,World,0/29/2020 19:15,45274220,1185065,32923973
,US,0/29/2020 19:15,9201332,234065,5967864
,India,0/29/2020 19:15,8088046,121131,7371898
,Brazil,0/29/2020 19:15,5494376,158969,4934548
,Russia,0/29/2020 19:15,1581693,27301,1186041
,France,0/29/2020 19:15,1282769,36020,115287
,Spain,0/29/2020 19:15,1238922,35639,0
,Argentina,0/29/2020 19:15,1130533,30071,931147
,Colombia,0/29/2020 19:15,1053122,30926,950348
,UK,0/29/2020 19:15,965340,45955,0
,Mexico,0/29/2020 19:15,906863,90309,663639
,Peru,0/29/2020 19:15,897594,34362,819717
,South Africa,0/29/2020 19:15,721770,19164,649935
,Italy,0/29/2020 19:15,616595,38122,279282
,Iran,0/29/2020 19:15,596941,34113,472598
,Chile,0/29/2020 19:15,507050,14118,483922
,Germany,0/29/2020 19:15,498353,10435,339200
,Iraq,0/29/2020 19:15,467755,10815,394386
,Bangladesh,0/29/2020 19:15,404760,5886,321281
,Indonesia,0/29/2020 19:15,404048,13701,329778
,Philippines,0/29/2020 19:15,376935,7147,329848
,Turkey,0/29/2020 19:15,370832,10099,320762
,Ukraine,0/29/2020 19:15,370417,6868,151632
Brussels,Belgium,0/29/2020 19:15,368337,11170,23969
,Saudi Arabia,0/29/2020 19:15,346482,5363,333005
,Pakistan,0/29/2020 19:15,331108,6775,312638
,Netherlands,0/29/2020 19:15,330255,7258,0
,Poland,0/29/2020 19:15,319205,5149,129267
,Israel,0/29/2020 19:15,313114,2508,299439
,Czechia,0/29/2020 19:15,303984,2826,120205
,Romania,0/29/2020 19:15,229040,6764,163852
,Canada,0/29/2020 19:15,228306,10073,191005
,Morocco,0/29/2020 19:15,212038,3572,174911
,Ecuador,0/29/2020 19:15,166302,12622,141759
,Nepal,0/29/2020 19:15,164718,904,124862
,Switzerland,0/29/2020 19:15,145044,2200,65100
,Bolivia,0/29/2020 19:15,141321,8694,110303
,Portugal,0/29/2020 19:15,132616,2428,75702
,Qatar,0/29/2020 19:15,132150,231,129124
,Panama,0/29/2020 19:15,131247,2663,107391
,United Arab Emirates,0/29/2020 19:15,130336,488,126147
,Dominican Republic,0/29/2020 19:15,125913,2234,103944
,Kuwait,0/29/2020 19:15,124666,767,115475
,Sweden,0/29/2020 19:15,121167,5934,0
,Oman,0/29/2020 19:15,114434,1208,103060
,Kazakhstan,0/29/2020 19:15,111100,1825,106059
,Costa Rica,0/29/2020 19:15,107570,1357,65666
,Egypt,0/29/2020 19:15,107030,6234,99174
,Guatemala,0/29/2020 19:15,106790,3704,96187
,Japan,0/29/2020 19:15,98852,1733,91322
,Belarus,0/29/2020 19:15,96529,973,85332
,Ethiopia,0/29/2020 19:15,95301,1457,50753
