Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
,0,1/04/2021 19:15,24316901,524472,15004994
,0,1/04/2021 19:15,20970706,341735,19496827
,0,1/04/2021 19:15,13364639,365841,11912684
,0,1/04/2021 19:15,24392705,557205,12030910
,0,1/04/2021 19:15,2865566,68018,2367454
,0,1/04/2021 19:15,48527,1059,33559
,0,1/04/2021 19:15,721,15,706
,World,1/04/2021 19:15,85959765,1858345,60847134
,US,1/04/2021 19:15,21255634,361457,12629963
,India,1/04/2021 19:15,10357569,149886,9975340
,Brazil,1/04/2021 19:15,7751721,196484,6813008
,Russia,1/04/2021 19:15,3260138,58988,2640036
,UK,1/04/2021 19:15,2713563,75431,0
,France,1/04/2021 19:15,2659750,65415,196037
,Turkey,1/04/2021 19:15,2255607,21685,2146430
,Italy,1/04/2021 19:15,2166244,75680,1520106
,Spain,1/04/2021 19:15,1958844,51078,0
,Germany,1/04/2021 19:15,1792199,35632,1401200
,Colombia,1/04/2021 19:15,1675820,43965,1542353
,Argentina,1/04/2021 19:15,1648940,43634,1458083
,Mexico,1/04/2021 19:15,1448755,127213,1098431
,Poland,1/04/2021 19:15,1322947,29161,1069554
,Iran,1/04/2021 19:15,1249507,55650,1020737
,South Africa,1/04/2021 19:15,1113349,30011,911573
,Ukraine,1/04/2021 19:15,1078251,18927,733558
,Peru,1/04/2021 19:15,1019475,37830,958682
,Netherlands,1/04/2021 19:15,827726,11675,0
,Indonesia,1/04/2021 19:15,772103,22911,639103
,Czechia,1/04/2021 19:15,746714,12070,615083
Brussels,Belgium,1/04/2021 19:15,650011,19701,44894
,Romania,1/04/2021 19:15,643559,16057,577198
,Chile,1/04/2021 19:15,620641,16767,586900
,Canada,1/04/2021 19:15,607901,15933,509055
,Iraq,1/04/2021 19:15,598369,12844,545529
,Bangladesh,1/04/2021 19:15,516019,7626,460598
,Pakistan,1/04/2021 19:15,488529,10350,442457
,Philippines,1/04/2021 19:15,478761,9263,448279
,Switzerland,1/04/2021 19:15,461961,7905,317600
,Israel,1/04/2021 19:15,445845,3435,390287
,Morocco,1/04/2021 19:15,443802,7538,414972
,Sweden,1/04/2021 19:15,437379,8727,0
,Portugal,1/04/2021 19:15,431623,7196,344419
,Austria,1/04/2021 19:15,367410,6357,340273
,Saudi Arabia,1/04/2021 19:15,363155,6256,354609
,Serbia,1/04/2021 19:15,346585,3364,31536
,Hungary,1/04/2021 19:15,328851,9977,174070
,Jordan,1/04/2021 19:15,299831,3919,278929
,Nepal,1/04/2021 19:15,262262,1885,255088
,Panama,1/04/2021 19:15,253736,4140,201816
,Japan,1/04/2021 19:15,243847,3599,200676
,Georgia,1/04/2021 19:15,229763,2628,222405
,Azerbaijan,1/04/2021 19:15,220599,2761,196734
,Ecuador,1/04/2021 19:15,215080,14069,190350
,United Arab Emirates,1/04/2021 19:15,214732,682,191455
,Croatia,1/04/2021 19:15,213319,4126,203294
,Bulgaria,1/04/2021 19:15,203051,7678,122411
,Belarus,1/04/2021 19:15,201831,1461,183625
,Lebanon,1/04/2021 19:15,192139,1512,134367
,Slovakia,1/04/2021 19:15,188099,2521,130897
,Dominican Republic,1/04/2021 19:15,173331,2418,132935
,Denmark,1/04/2021 19:15,170787,1389,139013
,Costa Rica,1/04/2021 19:15,169321,2185,131923
,Bolivia,1/04/2021 19:15,162661,9201,133247
,Armenia,1/04/2021 19:15,160220,2864,144831
,Kazakhstan,1/04/2021 19:15,157579,2262,144710
,Kuwait,1/04/2021 19:15,151715,938,147511
,Lithuania,1/04/2021 19:15,147997,1950,77832
,Moldova,1/04/2021 19:15,146309,3054,134021
,Tunisia,1/04/2021 19:15,144796,4862,108491
,Qatar,1/04/2021 19:15,144644,245,141925
,Egypt,1/04/2021 19:15,143464,7863,114601
,Palestine,1/04/2021 19:15,142228,1490,122976
,Greece,1/04/2021 19:15,140526,5011,9989
,Guatemala,1/04/2021 19:15,138656,4835,127797
,Oman,1/04/2021 19:15,129584,1502,122372
,Myanmar,1/04/2021 19:15,126935,2744,110200
,Ethiopia,1/04/2021 19:15,125919,1950,112610
,Slovenia,1/04/2021 19:15,125858,2838,103467
,Honduras,1/04/2021 19:15,123369,3180,57348
,Malaysia,1/04/2021 19:15,120818,501,98228
,Venezuela,1/04/2021 19:15,114230,1034,108268
,Bosnia and Herzegovina,1/04/2021 19:15,112645,4131,77891
,Paraguay,1/04/2021 19:15,109073,2292,84837
,Ireland,1/04/2021 19:15,107997,2265,23364
,Libya,1/04/2021 19:15,101975,1526,75288
,Algeria,1/04/2021 19:15,100408,2772,67808
,Kenya,1/04/2021 19:15,96908,1686,79257
,Bahrain,1/04/2021 19:15,93766,352,90995
,Nigeria,1/04/2021 19:15,90080,1311,75044
,North Macedonia,1/04/2021 19:15,84129,2550,63532
,Kyrgyzstan,1/04/2021 19:15,81388,1360,76728
,Uzbekistan,1/04/2021 19:15,77258,614,75437
,South Korea,1/04/2021 19:15,64264,981,45240
,Albania,1/04/2021 19:15,59623,1199,34996
,Singapore,1/04/2021 19:15,58721,29,58497
