Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
,0,0/01/2020 19:15,8944699,312303,5777702
,0,0/01/2020 19:15,10751772,196537,9031869
,0,0/01/2020 19:15,8095606,253703,6963966
,0,0/01/2020 19:15,5091711,223223,2558984
,0,0/01/2020 19:15,1496657,36123,1238834
,0,0/01/2020 19:15,31394,929,28632
,0,0/01/2020 19:15,721,15,651
,World,0/01/2020 19:15,34412560,1022833,25600638
,US,0/01/2020 19:15,7489236,212503,4726829
,India,0/01/2020 19:15,6391960,99804,5348653
,Brazil,0/01/2020 19:15,4820116,144103,4180376
,Russia,0/01/2020 19:15,1185231,20891,964242
,Colombia,0/01/2020 19:15,835339,26196,751691
,Peru,0/01/2020 19:15,814829,32463,683815
,Spain,0/01/2020 19:15,778607,31973,0
,Argentina,0/01/2020 19:15,751001,16937,594645
,Mexico,0/01/2020 19:15,743216,77646,533886
,South Africa,0/01/2020 19:15,676084,16866,609584
,France,0/01/2020 19:15,577505,32019,96797
,Chile,0/01/2020 19:15,464750,12822,438148
,Iran,0/01/2020 19:15,461044,26380,383368
,UK,0/01/2020 19:15,460178,42202,0
,Iraq,0/01/2020 19:15,367474,9231,295882
,Bangladesh,0/01/2020 19:15,364987,5272,277078
,Saudi Arabia,0/01/2020 19:15,335097,4794,319746
,Turkey,0/01/2020 19:15,320070,8262,281151
,Italy,0/01/2020 19:15,317409,35918,228844
,Philippines,0/01/2020 19:15,314079,5562,254223
,Pakistan,0/01/2020 19:15,312806,6484,297497
,Germany,0/01/2020 19:15,295530,9586,257900
,Indonesia,0/01/2020 19:15,291182,10856,218487
,Israel,0/01/2020 19:15,253490,1622,179468
,Ukraine,0/01/2020 19:15,213028,4193,94443
,Canada,0/01/2020 19:15,160453,9318,136246
,Ecuador,0/01/2020 19:15,138584,11433,112296
,Bolivia,0/01/2020 19:15,135311,7965,95529
,Romania,0/01/2020 19:15,129658,4862,103994
,Morocco,0/01/2020 19:15,126044,2229,104136
,Qatar,0/01/2020 19:15,125959,214,122911
,Netherlands,0/01/2020 19:15,124097,6419,0
Brussels,Belgium,0/01/2020 19:15,118452,10016,19454
,Dominican Republic,0/01/2020 19:15,112728,2108,88205
,Panama,0/01/2020 19:15,112595,2372,89061
,Kazakhstan,0/01/2020 19:15,107979,1725,102937
,Kuwait,0/01/2020 19:15,105676,612,97197
,Egypt,0/01/2020 19:15,103198,5930,96494
,Oman,0/01/2020 19:15,98585,935,88528
,United Arab Emirates,0/01/2020 19:15,95348,421,84903
,Sweden,0/01/2020 19:15,93615,5893,0
,Poland,0/01/2020 19:15,93481,2543,70401
,Guatemala,0/01/2020 19:15,92409,3261,80800
,Japan,0/01/2020 19:15,83563,1571,76590
,Nepal,0/01/2020 19:15,79728,509,57389
,Belarus,0/01/2020 19:15,79019,839,74777
,Honduras,0/01/2020 19:15,76900,2353,27922
,Costa Rica,0/01/2020 19:15,76828,917,39843
,Portugal,0/01/2020 19:15,76396,1977,48937
,Ethiopia,0/01/2020 19:15,76098,1205,31430
,Venezuela,0/01/2020 19:15,75122,628,65225
,Czechia,0/01/2020 19:15,72162,676,34093
,Bahrain,0/01/2020 19:15,71374,254,65550
,Nigeria,0/01/2020 19:15,58848,1112,50358
,Singapore,0/01/2020 19:15,57784,27,57512
,Uzbekistan,0/01/2020 19:15,57190,471,53835
,Moldova,0/01/2020 19:15,54064,1336,39499
,Switzerland,0/01/2020 19:15,53832,2074,45300
,Algeria,0/01/2020 19:15,51690,1741,36282
,Armenia,0/01/2020 19:15,50850,963,44219
,Kyrgyzstan,0/01/2020 19:15,46841,1065,42983
,Ghana,0/01/2020 19:15,46656,301,45942
,Austria,0/01/2020 19:15,45686,802,36476
,Lebanon,0/01/2020 19:15,40882,374,18103
,Paraguay,0/01/2020 19:15,40758,857,24449
,Palestine,0/01/2020 19:15,40322,318,32577
,Azerbaijan,0/01/2020 19:15,40309,593,38068
,Afghanistan,0/01/2020 19:15,39285,1458,32842
,Kenya,0/01/2020 19:15,38713,711,24908
,Ireland,0/01/2020 19:15,36597,1806,23364
,Libya,0/01/2020 19:15,35208,559,19894
,Serbia,0/01/2020 19:15,33662,750,31536
,El Salvador,0/01/2020 19:15,29175,848,23930
,Denmark,0/01/2020 19:15,28396,651,21309
,Bosnia and Herzegovina,0/01/2020 19:15,27749,861,20947
,Hungary,0/01/2020 19:15,27309,781,6118
,Australia,0/01/2020 19:15,27096,888,24784
,South Korea,0/01/2020 19:15,23889,415,21666
,Cameroon,0/01/2020 19:15,20838,418,19440
,Bulgaria,0/01/2020 19:15,20833,825,14634
,Ivory Coast,0/01/2020 19:15,19755,120,19320
,Greece,0/01/2020 19:15,18886,393,9989
,Tunisia,0/01/2020 19:15,18413,265,5032
,North Macedonia,0/01/2020 19:15,18138,743,15068
,Croatia,0/01/2020 19:15,16827,284,15218
,Madagascar,0/01/2020 19:15,16454,232,15430
,Senegal,0/01/2020 19:15,15019,311,12538
,Zambia,0/01/2020 19:15,14802,333,13961
,Myanmar,0/01/2020 19:15,14383,321,4156
,Norway,0/01/2020 19:15,14085,274,11190
,Albania,0/01/2020 19:15,13806,388,8077
,Sudan,0/01/2020 19:15,13640,836,6764
,Jordan,0/01/2020 19:15,13101,69,4752
,Malaysia,0/01/2020 19:15,11484,136,10014
,Namibia,0/01/2020 19:15,11373,123,9083
,Montenegro,0/01/2020 19:15,10987,170,7397
,Slovakia,0/01/2020 19:15,10938,48,4620
,DRC,0/01/2020 19:15,10685,272,10165
,Guinea,0/01/2020 19:15,10652,66,9996
,Maldives,0/01/2020 19:15,10354,34,9187
,Finland,0/01/2020 19:15,10103,344,8100
,French Guiana,0/01/2020 19:15,9966,67,9613
,Tajikistan,0/01/2020 19:15,9811,77,8617
,Mozambique,0/01/2020 19:15,8888,62,5573
