Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
,0,1/17/2020 19:15,13715920,379846,8610702
,0,1/17/2020 19:15,15255003,269309,13700791
,0,1/17/2020 19:15,10426738,311535,9433271
,0,1/17/2020 19:15,14421749,331895,5428327
,0,1/17/2020 19:15,2010722,48096,1690778
,0,1/17/2020 19:15,42573,997,32919
,0,1/17/2020 19:15,721,15,659
,World,1/17/2020 19:15,55873426,1341693,38897447
,US,1/17/2020 19:15,11664273,253913,7065781
,India,1/17/2020 19:15,8912704,131031,8333013
,Brazil,1/17/2020 19:15,5911758,166699,5361592
,France,1/17/2020 19:15,2036755,46273,143152
,Russia,1/17/2020 19:15,1971013,33931,1475904
,Spain,1/17/2020 19:15,1535058,41688,0
,UK,1/17/2020 19:15,1410732,52745,0
,Argentina,1/17/2020 19:15,1318384,35727,1140196
,Italy,1/17/2020 19:15,1238072,46464,457798
,Colombia,1/17/2020 19:15,1205217,34223,1111867
,Mexico,1/17/2020 19:15,1009396,98861,754200
,Peru,1/17/2020 19:15,938268,35271,865348
,Germany,1/17/2020 19:15,833732,13248,530200
,Iran,1/17/2020 19:15,788473,42461,570774
,South Africa,1/17/2020 19:15,754256,20432,696820
,Poland,1/17/2020 19:15,752940,10848,324282
,Ukraine,1/17/2020 19:15,557657,9856,250983
Brussels,Belgium,1/17/2020 19:15,537871,14616,33032
,Chile,1/17/2020 19:15,533610,14883,509401
,Iraq,1/17/2020 19:15,524503,11752,453025
,Indonesia,1/17/2020 19:15,474455,15393,398636
,Czechia,1/17/2020 19:15,468181,6487,341401
,Netherlands,1/17/2020 19:15,457003,8616,0
,Bangladesh,1/17/2020 19:15,436684,6254,352895
,Turkey,1/17/2020 19:15,421413,11704,359063
,Philippines,1/17/2020 19:15,410718,7862,374543
,Romania,1/17/2020 19:15,373474,9261,253244
,Pakistan,1/17/2020 19:15,361082,7193,324834
,Saudi Arabia,1/17/2020 19:15,353918,5692,341104
,Israel,1/17/2020 19:15,325537,2736,314651
,Canada,1/17/2020 19:15,304977,11070,243039
,Morocco,1/17/2020 19:15,301604,4932,247594
,Switzerland,1/17/2020 19:15,274534,3657,169100
,Portugal,1/17/2020 19:15,230124,3553,149445
,Austria,1/17/2020 19:15,214597,1945,136487
,Nepal,1/17/2020 19:15,211475,1247,179242
,Sweden,1/17/2020 19:15,192439,6225,0
,Ecuador,1/17/2020 19:15,181104,13025,160639
,Jordan,1/17/2020 19:15,155993,1909,90267
,United Arab Emirates,1/17/2020 19:15,152809,538,144647
,Hungary,1/17/2020 19:15,152659,3281,34185
,Panama,1/17/2020 19:15,147667,2881,126746
,Bolivia,1/17/2020 19:15,143371,8859,117454
,Kuwait,1/17/2020 19:15,137885,848,129041
,Qatar,1/17/2020 19:15,136222,235,133217
,Dominican Republic,1/17/2020 19:15,134697,2290,110761
,Costa Rica,1/17/2020 19:15,125590,1578,77558
,Kazakhstan,1/17/2020 19:15,121653,1899,110382
,Oman,1/17/2020 19:15,120718,1350,111446
,Japan,1/17/2020 19:15,119326,1903,104637
,Armenia,1/17/2020 19:15,118870,1811,78343
,Belarus,1/17/2020 19:15,116699,1060,97318
,Guatemala,1/17/2020 19:15,115730,3947,105355
,Egypt,1/17/2020 19:15,111009,6465,101179
,Lebanon,1/17/2020 19:15,107953,839,62395
,Ethiopia,1/17/2020 19:15,103395,1588,64293
,Honduras,1/17/2020 19:15,103239,2839,44915
,Bulgaria,1/17/2020 19:15,101770,2282,30317
,Venezuela,1/17/2020 19:15,97739,855,92767
,Serbia,1/17/2020 19:15,92375,1054,31536
,Moldova,1/17/2020 19:15,90912,2054,73059
,Slovakia,1/17/2020 19:15,88602,557,33906
,Croatia,1/17/2020 19:15,87464,1113,70980
,Georgia,1/17/2020 19:15,85952,778,68929
,Bahrain,1/17/2020 19:15,85008,337,82900
,Tunisia,1/17/2020 19:15,81723,2445,56748
,Azerbaijan,1/17/2020 19:15,79158,1005,56894
,Greece,1/17/2020 19:15,78825,1228,9989
,Libya,1/17/2020 19:15,74936,1041,45371
,Bosnia and Herzegovina,1/17/2020 19:15,73944,2042,38660
,Paraguay,1/17/2020 19:15,72099,1602,51776
,Myanmar,1/17/2020 19:15,71730,1625,54274
,Kenya,1/17/2020 19:15,71729,1302,47262
,Uzbekistan,1/17/2020 19:15,70581,598,67859
,Algeria,1/17/2020 19:15,69591,2186,45148
,Ireland,1/17/2020 19:15,68686,1995,23364
,Kyrgyzstan,1/17/2020 19:15,67469,1207,58315
,Nigeria,1/17/2020 19:15,65305,1163,61162
,Palestine,1/17/2020 19:15,64935,580,55684
,Denmark,1/17/2020 19:15,64551,768,49961
,Singapore,1/17/2020 19:15,58130,28,58039
,Slovenia,1/17/2020 19:15,56937,876,36519
,Ghana,1/17/2020 19:15,50376,323,48626
,Malaysia,1/17/2020 19:15,49730,318,36624
,North Macedonia,1/17/2020 19:15,48613,1376,28646
,Afghanistan,1/17/2020 19:15,43628,1638,35160
,Lithuania,1/17/2020 19:15,36876,299,8566
,El Salvador,1/17/2020 19:15,36669,1052,33064
,Norway,1/17/2020 19:15,29749,298,19025
,Albania,1/17/2020 19:15,29126,637,13804
,South Korea,1/17/2020 19:15,28998,494,25860
,Montenegro,1/17/2020 19:15,28392,405,18121
,Australia,1/17/2020 19:15,27760,907,25504
,Luxembourg,1/17/2020 19:15,27681,240,18024
,Cameroon,1/17/2020 19:15,22896,433,21510
,Ivory Coast,1/17/2020 19:15,21004,129,20675
,Finland,1/17/2020 19:15,19647,371,14000
,Sri Lanka,1/17/2020 19:15,18075,66,12210
,Madagascar,1/17/2020 19:15,17310,250,16592
,Zambia,1/17/2020 19:15,17243,353,16473
,Uganda,1/17/2020 19:15,16563,150,8277
,Senegal,1/17/2020 19:15,15806,329,15425
,Sudan,1/17/2020 19:15,15047,1175,9609
,Mozambique,1/17/2020 19:15,14566,118,12646
,Angola,1/17/2020 19:15,13818,328,6582
,Namibia,1/17/2020 19:15,13566,140,13140
,Guinea,1/17/2020 19:15,12654,75,11386
,Maldives,1/17/2020 19:15,12355,45,11388
,French Polynesia,1/17/2020 19:15,12121,56,4842
,DRC,1/17/2020 19:15,11866,322,11180
,Tajikistan,1/17/2020 19:15,11689,85,11061
,Latvia,1/17/2020 19:15,10914,132,1557
,French Guiana,1/17/2020 19:15,10900,70,9995
,Cabo Verde,1/17/2020 19:15,9960,103,9438
,Jamaica,1/17/2020 19:15,9959,231,5338
,Haiti,1/17/2020 19:15,9188,232,7801
,Botswana,1/17/2020 19:15,9103,30,6801
,Gabon,1/17/2020 19:15,9084,58,8957
,Zimbabwe,1/17/2020 19:15,8945,260,8164
,Malta,1/17/2020 19:15,8247,101,6049
,Guadeloupe,1/17/2020 19:15,8098,139,2242
,Estonia,1/17/2020 19:15,8033,84,4977
,Mauritania,1/17/2020 19:15,7994,165,7550
,Cuba,1/17/2020 19:15,7667,131,7113
,Bahamas,1/17/2020 19:15,7312,163,5424
,Cyprus,1/17/2020 19:15,7285,40,2021
,Reunion,1/17/2020 19:15,7161,31,5928
,Syria,1/17/2020 19:15,6836,354,2817
,Trinidad and Tobago,1/17/2020 19:15,6135,113,5460
,Eswatini,1/17/2020 19:15,6124,119,5812
,Malawi,1/17/2020 19:15,5971,185,5402
,Andorra,1/17/2020 19:15,5951,76,4965
,Nicaragua,1/17/2020 19:15,5661,158,4225
,Djibouti,1/17/2020 19:15,5656,61,5548
,Congo,1/17/2020 19:15,5515,92,3887
,Rwanda,1/17/2020 19:15,5507,46,5008
Hong Kong,Hong Kong,1/17/2020 19:15,5471,108,5212
,Suriname,1/17/2020 19:15,5275,115,5148
,Iceland,1/17/2020 19:15,5215,25,4888
,Equatorial Guinea,1/17/2020 19:15,5104,85,4973
,Mayotte,1/17/2020 19:15,4943,46,2964
,CAR,1/17/2020 19:15,4900,63,1924
,Guyana,1/17/2020 19:15,4894,139,3791
,Belize,1/17/2020 19:15,4883,94,2608
,Martinique,1/17/2020 19:15,4732,37,98
,Aruba,1/17/2020 19:15,4676,44,4547
,Somalia,1/17/2020 19:15,4382,108,3384
,Uruguay,1/17/2020 19:15,4104,67,3284
,Mali,1/17/2020 19:15,3948,141,2965
,Thailand,1/17/2020 19:15,3878,60,3724
,Gambia,1/17/2020 19:15,3705,122,3573
,South Sudan,1/17/2020 19:15,3012,59,1290
,Benin,1/17/2020 19:15,2884,43,2579
,Togo,1/17/2020 19:15,2722,62,2006
,Burkina Faso,1/17/2020 19:15,2652,68,2454
,Guinea-Bissau,1/17/2020 19:15,2419,43,2255
,Sierra Leone,1/17/2020 19:15,2392,74,1823
,Yemen,1/17/2020 19:15,2081,607,1410
,Lesotho,1/17/2020 19:15,2052,44,1223
,New Zealand,1/17/2020 19:15,2005,25,1919
,Chad,1/17/2020 19:15,1608,101,1450
,Liberia,1/17/2020 19:15,1512,82,1318
,Curacao,1/17/2020 19:15,1415,2,946
,Niger,1/17/2020 19:15,1327,70,1150
,San Marino,1/17/2020 19:15,1290,42,920
,Vietnam,1/17/2020 19:15,1288,35,1124
,Channel Islands,1/17/2020 19:15,1046,48,816
,Liechtenstein,1/17/2020 19:15,1002,8,796
,Sao Tome and Principe,1/17/2020 19:15,967,16,917
,Sint Maarten,1/17/2020 19:15,954,24,867
,Gibraltar,1/17/2020 19:15,915,2,775
,Turks and Caicos,1/17/2020 19:15,720,6,695
Yokohama,Japan,1/17/2020 19:15,712,13,659
,Saint Martin,1/17/2020 19:15,655,12,551
,Burundi,1/17/2020 19:15,631,1,549
Taiwan,Taiwan,1/17/2020 19:15,605,7,539
,Papua New Guinea,1/17/2020 19:15,602,7,586
,Comoros,1/17/2020 19:15,591,7,558
,Monaco,1/17/2020 19:15,557,3,467
,Eritrea,1/17/2020 19:15,518,0,451
,Tanzania,1/17/2020 19:15,509,21,183
,Faeroe Islands,1/17/2020 19:15,498,0,495
,Mauritius,1/17/2020 19:15,491,10,431
,Mongolia,1/17/2020 19:15,440,0,328
,Bhutan,1/17/2020 19:15,377,0,355
,Isle of Man,1/17/2020 19:15,364,25,332
,Cambodia,1/17/2020 19:15,303,0,291
,Cayman Islands,1/17/2020 19:15,257,2,240
,Barbados,1/17/2020 19:15,250,7,238
,Bermuda,1/17/2020 19:15,223,9,189
,Saint Lucia,1/17/2020 19:15,178,2,60
,Seychelles,1/17/2020 19:15,160,0,157
,Caribbean Netherlands,1/17/2020 19:15,157,3,151
,Brunei,1/17/2020 19:15,148,3,145
,Antigua and Barbuda,1/17/2020 19:15,134,4,127
,St. Barth,1/17/2020 19:15,109,0,83
,St. Vincent Grenadines,1/17/2020 19:15,78,0,77
,British Virgin Islands,1/17/2020 19:15,71,1,70
,Dominica,1/17/2020 19:15,68,0,41
Macau,Macau,1/17/2020 19:15,46,0,46
,Fiji,1/17/2020 19:15,35,2,32
,Grenada,1/17/2020 19:15,33,0,29
,New Caledonia,1/17/2020 19:15,30,0,29
,Timor-Leste,1/17/2020 19:15,30,0,30
,Vatican City,1/17/2020 19:15,27,0,15
,Laos,1/17/2020 19:15,25,0,23
,Saint Kitts and Nevis,1/17/2020 19:15,19,0,19
,Greenland,1/17/2020 19:15,18,0,17
,Saint Pierre Miquelon,1/17/2020 19:15,16,0,12
,Solomon Islands,1/17/2020 19:15,16,0,5
,Falkland Islands,1/17/2020 19:15,15,0,13
,Montserrat,1/17/2020 19:15,13,1,12
,Western Sahara,1/17/2020 19:15,10,1,8
,MS Zaandam,1/17/2020 19:15,9,2,0
,Anguilla,1/17/2020 19:15,3,0,3
,Wallis and Futuna,1/17/2020 19:15,2,0,1
,Marshall Islands,1/17/2020 19:15,1,0,1
,Vanuatu,1/17/2020 19:15,1,0,0
,China,1/17/2020 19:15,86361,4634,81374
