Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
,0,5/26/2021 19:15,39586958,887855,32337930
,0,5/26/2021 19:15,50072341,663172,45559983
,0,5/26/2021 19:15,28109707,762972,25385445
,0,5/26/2021 19:15,46355034,1065732,43072021
,0,5/26/2021 19:15,4822611,129408,4350009
,0,5/26/2021 19:15,67816,1248,65207
,0,5/26/2021 19:15,721,15,706
,World,5/26/2021 19:15,169015188,3510402,150771301
,US,5/26/2021 19:15,33966566,606089,27657754
,India,5/26/2021 19:15,27367935,315263,24626014
,Brazil,5/26/2021 19:15,16274695,454429,14733987
,France,5/26/2021 19:15,5621696,109023,0
,Turkey,5/26/2021 19:15,5212123,46787,5057713
,Russia,5/26/2021 19:15,5026168,119600,4642090
,UK,5/26/2021 19:15,4470297,127748,4308117
,Italy,5/26/2021 19:15,4201827,125622,3816176
,Germany,5/26/2021 19:15,3667041,88479,3438800
,Spain,5/26/2021 19:15,3657886,79855,3408668
,Argentina,5/26/2021 19:15,3622135,75588,3181288
,Colombia,5/26/2021 19:15,3270614,85666,3063330
,Poland,5/26/2021 19:15,2868450,73305,2630581
,Iran,5/26/2021 19:15,2865864,79219,2379139
,Mexico,5/26/2021 19:15,2399790,221960,1917958
,Ukraine,5/26/2021 19:15,2189858,49893,1990051
,Peru,5/26/2021 19:15,1932255,68470,1720665
,Indonesia,5/26/2021 19:15,1791221,49771,1645263
,Czechia,5/26/2021 19:15,1659433,30054,1614405
,South Africa,5/26/2021 19:15,1640932,55976,1543951
,Netherlands,5/26/2021 19:15,1634138,17576,0
,Canada,5/26/2021 19:15,1366975,25351,1295342
,Chile,5/26/2021 19:15,1344618,28624,1277019
,Philippines,5/26/2021 19:15,1193976,20169,1127770
,Iraq,5/26/2021 19:15,1181698,16267,1094140
,Romania,5/26/2021 19:15,1076533,30092,1035902
,Sweden,5/26/2021 19:15,1067107,14400,0
Brussels,Belgium,5/26/2021 19:15,1050677,24873,947199
,Pakistan,5/26/2021 19:15,908576,20465,827843
,Portugal,5/26/2021 19:15,846434,17022,807065
,Israel,5/26/2021 19:15,839408,6406,832566
,Hungary,5/26/2021 19:15,802723,29622,675082
,Bangladesh,5/26/2021 19:15,793693,12458,733866
,Jordan,5/26/2021 19:15,733198,9407,712929
,Japan,5/26/2021 19:15,725536,12497,650111
,Serbia,5/26/2021 19:15,711116,6811,691717
,Switzerland,5/26/2021 19:15,691119,10789,641078
,Austria,5/26/2021 19:15,642583,10566,625453
,United Arab Emirates,5/26/2021 19:15,561048,1661,540886
,Lebanon,5/26/2021 19:15,539271,7697,513884
,Nepal,5/26/2021 19:15,535525,6845,411603
,Malaysia,5/26/2021 19:15,533367,2432,464727
,Morocco,5/26/2021 19:15,517808,9131,506061
,Saudi Arabia,5/26/2021 19:15,444780,7295,427462
,Ecuador,5/26/2021 19:15,420167,20227,366425
,Bulgaria,5/26/2021 19:15,417526,17617,377318
,Greece,5/26/2021 19:15,395094,11916,362009
,Slovakia,5/26/2021 19:15,389176,12312,0
,Belarus,5/26/2021 19:15,388987,2801,379265
,Kazakhstan,5/26/2021 19:15,378311,3856,343788
,Panama,5/26/2021 19:15,374937,6353,362765
,Bolivia,5/26/2021 19:15,355349,14124,285170
,Croatia,5/26/2021 19:15,354921,7971,343838
,Georgia,5/26/2021 19:15,340330,4682,321928
,Paraguay,5/26/2021 19:15,338914,8591,279343
,Tunisia,5/26/2021 19:15,337529,12342,298141
,Azerbaijan,5/26/2021 19:15,333097,4885,322273
,Costa Rica,5/26/2021 19:15,306899,3877,231319
,Palestine,5/26/2021 19:15,306334,3480,299024
,Kuwait,5/26/2021 19:15,303039,1751,288289
,Dominican Republic,5/26/2021 19:15,286269,3613,237553
,Denmark,5/26/2021 19:15,276280,2511,260645
,Lithuania,5/26/2021 19:15,272231,4220,250661
,Uruguay,5/26/2021 19:15,271859,3973,233629
,Ethiopia,5/26/2021 19:15,270180,4108,233216
,Ireland,5/26/2021 19:15,259863,4941,0
,Egypt,5/26/2021 19:15,256124,14807,187691
,Moldova,5/26/2021 19:15,254908,6088,247016
,Slovenia,5/26/2021 19:15,252486,4363,243090
,Guatemala,5/26/2021 19:15,250296,8058,230019
,Honduras,5/26/2021 19:15,233916,6210,83761
,Bahrain,5/26/2021 19:15,226416,882,199713
,Venezuela,5/26/2021 19:15,226136,2544,209495
,Armenia,5/26/2021 19:15,222269,4411,211957
,Qatar,5/26/2021 19:15,216397,552,211896
,Oman,5/26/2021 19:15,212904,2293,196355
,Bosnia and Herzegovina,5/26/2021 19:15,203658,9184,173487
,Libya,5/26/2021 19:15,184151,3115,170768
,Sri Lanka,5/26/2021 19:15,172277,1298,142378
,Kenya,5/26/2021 19:15,169356,3097,115844
,Nigeria,5/26/2021 19:15,166098,2071,156528
,North Macedonia,5/26/2021 19:15,155117,5356,147190
,Myanmar,5/26/2021 19:15,143318,3216,132264
,Thailand,5/26/2021 19:15,137894,873,91765
,South Korea,5/26/2021 19:15,137682,1940,127582
,Cuba,5/26/2021 19:15,136628,912,128874
,Albania,5/26/2021 19:15,132244,2447,128978
,Latvia,5/26/2021 19:15,131910,2348,122743
,Estonia,5/26/2021 19:15,129014,1242,121919
,Algeria,5/26/2021 19:15,127646,3440,88861
,Norway,5/26/2021 19:15,123467,783,88952
,Kyrgyzstan,5/26/2021 19:15,103207,1773,96765
,Montenegro,5/26/2021 19:15,99425,1578,96848
,Uzbekistan,5/26/2021 19:15,99064,684,94683
,Ghana,5/26/2021 19:15,93711,783,91707
,Zambia,5/26/2021 19:15,93627,1273,91239
,Finland,5/26/2021 19:15,91964,946,46000
,Cameroon,5/26/2021 19:15,77982,1270,72926
,El Salvador,5/26/2021 19:15,72821,2229,68018
,Cyprus,5/26/2021 19:15,72090,357,67064
,Mozambique,5/26/2021 19:15,70651,834,69193
,Luxembourg,5/26/2021 19:15,69669,812,67634
,Afghanistan,5/26/2021 19:15,68366,2869,56711
,Singapore,5/26/2021 19:15,61916,32,61360
,Maldives,5/26/2021 19:15,59644,147,34621
,Mongolia,5/26/2021 19:15,54414,257,48041
