Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
,0,9/08/2020 21:00,7735867,281826,4634230
,0,9/08/2020 21:00,7976003,155405,6445897
,0,9/08/2020 21:00,6788995,220209,5459996
,0,9/08/2020 21:00,3868008,210748,2184435
,0,9/08/2020 21:00,1319605,31787,1055238
,0,9/08/2020 21:00,29489,801,25168
,0,9/08/2020 21:00,721,15,651
,World,9/08/2020 21:00,27718688,900791,19805615
,US,9/08/2020 21:00,6511980,193973,3789506
,India,9/08/2020 21:00,4367436,73923,3396027
,Brazil,9/08/2020 21:00,4165124,127517,3397234
,Russia,9/08/2020 21:00,1035789,17993,850049
,Peru,9/08/2020 21:00,691575,29976,522251
,Colombia,9/08/2020 21:00,679513,21817,541462
,South Africa,9/08/2020 21:00,640441,15086,567729
,Mexico,9/08/2020 21:00,637509,67781,446715
,Spain,9/08/2020 21:00,534513,29594,0
,Argentina,9/08/2020 21:00,500034,10405,366590
,Chile,9/08/2020 21:00,425541,11682,397730
,Iran,9/08/2020 21:00,391112,22542,337414
,UK,9/08/2020 21:00,352560,41586,0
,France,9/08/2020 21:00,335524,30764,88226
,Bangladesh,9/08/2020 21:00,329251,4552,227809
,Saudi Arabia,9/08/2020 21:00,322237,4137,298246
,Pakistan,9/08/2020 21:00,299233,6350,286157
,Turkey,9/08/2020 21:00,283270,6782,253245
,Italy,9/08/2020 21:00,280153,35563,210801
,Iraq,9/08/2020 21:00,269578,7657,206324
,Germany,9/08/2020 21:00,254956,9409,230600
,Philippines,9/08/2020 21:00,241987,3916,185178
,Indonesia,9/08/2020 21:00,200035,8230,142958
,Ukraine,9/08/2020 21:00,140479,2934,63546
,Israel,9/08/2020 21:00,137565,1040,107003
,Canada,9/08/2020 21:00,133748,9153,117565
,Bolivia,9/08/2020 21:00,121604,7054,73150
,Qatar,9/08/2020 21:00,120579,205,117497
,Ecuador,9/08/2020 21:00,110757,10627,91242
,Kazakhstan,9/08/2020 21:00,106425,1588,99893
,Egypt,9/08/2020 21:00,100228,5560,79886
,Dominican Republic,9/08/2020 21:00,100131,1889,73795
,Panama,9/08/2020 21:00,98407,2107,70751
,Romania,9/08/2020 21:00,97033,3967,40838
,Kuwait,9/08/2020 21:00,91244,548,81654
Brussels,Belgium,9/08/2020 21:00,88769,9909,18576
