Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
,0,2/14/2020 19:15,19481172,452997,11775762
,0,2/14/2020 19:15,19179006,313631,17376458
,0,2/14/2020 19:15,12002198,340640,10604304
,0,2/14/2020 19:15,19996985,461187,9381153
,0,2/14/2020 19:15,2403111,56712,2033204
,0,2/14/2020 19:15,46716,1039,33228
,0,2/14/2020 19:15,721,15,706
,World,2/14/2020 19:15,73109909,1626221,51204815
,US,2/14/2020 19:15,16891386,307686,9818172
,India,2/14/2020 19:15,9906484,143746,9421795
,Brazil,2/14/2020 19:15,6927145,181835,5982953
,Russia,2/14/2020 19:15,2681256,47391,2124797
,France,2/14/2020 19:15,2379915,58282,177647
,UK,2/14/2020 19:15,1869666,64402,0
,Turkey,2/14/2020 19:15,1866345,16646,1631944
,Italy,2/14/2020 19:15,1855737,65011,1115617
,Spain,2/14/2020 19:15,1762036,48013,0
,Argentina,2/14/2020 19:15,1498160,40766,1335317
,Colombia,2/14/2020 19:15,1434516,39195,1321469
,Germany,2/14/2020 19:15,1357141,22884,984200
,Mexico,2/14/2020 19:15,1250044,113953,918681
,Poland,2/14/2020 19:15,1140572,22960,869155
,Iran,2/14/2020 19:15,1115770,52447,823231
,Peru,2/14/2020 19:15,984973,36677,918352
,Ukraine,2/14/2020 19:15,900666,15247,506718
,South Africa,2/14/2020 19:15,866127,23451,762746
,Indonesia,2/14/2020 19:15,623309,18956,510957
,Netherlands,2/14/2020 19:15,621944,10082,0
Brussels,Belgium,2/14/2020 19:15,608137,17951,41661
,Czechia,2/14/2020 19:15,581079,9609,505922
,Iraq,2/14/2020 19:15,575972,12603,509474
,Chile,2/14/2020 19:15,573830,15931,546538
,Romania,2/14/2020 19:15,559587,13494,460780
,Bangladesh,2/14/2020 19:15,492332,7089,423845
,Canada,2/14/2020 19:15,466715,13505,376546
,Philippines,2/14/2020 19:15,450733,8757,418723
,Pakistan,2/14/2020 19:15,440787,8832,384719
,Morocco,2/14/2020 19:15,400826,6659,359065
,Switzerland,2/14/2020 19:15,384557,6151,308300
,Saudi Arabia,2/14/2020 19:15,360013,6059,350792
,Israel,2/14/2020 19:15,359506,3004,338418
,Portugal,2/14/2020 19:15,350938,5649,274277
,Austria,2/14/2020 19:15,325051,4530,284174
,Sweden,2/14/2020 19:15,320098,7514,0
,Hungary,2/14/2020 19:15,283870,7130,82546
,Serbia,2/14/2020 19:15,271364,2380,31536
,Jordan,2/14/2020 19:15,262477,3407,222654
,Nepal,2/14/2020 19:15,249244,1716,236573
,Ecuador,2/14/2020 19:15,202180,13875,177951
,Panama,2/14/2020 19:15,193007,3356,162105
,Georgia,2/14/2020 19:15,191063,1839,161681
,United Arab Emirates,2/14/2020 19:15,186041,618,164349
,Japan,2/14/2020 19:15,179653,2585,150947
,Bulgaria,2/14/2020 19:15,179449,5688,83720
,Azerbaijan,2/14/2020 19:15,178986,1966,114841
,Croatia,2/14/2020 19:15,177358,2705,151884
,Belarus,2/14/2020 19:15,162148,1273,139785
,Dominican Republic,2/14/2020 19:15,155184,2364,121007
,Costa Rica,2/14/2020 19:15,150947,1895,112622
,Armenia,2/14/2020 19:15,148682,2503,125966
