Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
,0,1/06/2021 19:15,24889808,534030,15387566
,0,1/06/2021 19:15,21140900,344051,19648119
,0,1/06/2021 19:15,13537214,368940,12099227
,0,1/06/2021 19:15,24937073,569930,13383398
,0,1/06/2021 19:15,2903318,69032,2393643
,0,1/06/2021 19:15,48730,1066,33599
,0,1/06/2021 19:15,721,15,706
,World,1/06/2021 19:15,87457764,1887064,62946258
,US,1/06/2021 19:15,21776661,368748,12966905
,India,1/06/2021 19:15,10395938,150372,10016163
,Brazil,1/06/2021 19:15,7867156,198657,6963407
,Russia,1/06/2021 19:15,3308601,59951,2685723
,UK,1/06/2021 19:15,2836801,77346,1345824
,France,1/06/2021 19:15,2705618,66565,198756
,Turkey,1/06/2021 19:15,2283931,22070,2164040
,Italy,1/06/2021 19:15,2201945,76877,1556356
,Spain,1/06/2021 19:15,1982544,51430,0
,Germany,1/06/2021 19:15,1840943,38183,1451000
,Colombia,1/06/2021 19:15,1702966,44426,1559010
,Argentina,1/06/2021 19:15,1662730,43785,1466616
,Mexico,1/06/2021 19:15,1466490,128822,1113137
,Poland,1/06/2021 19:15,1344763,30055,1087744
,Iran,1/06/2021 19:15,1261903,55830,1040521
,South Africa,1/06/2021 19:15,1127759,30524,920879
,Ukraine,1/06/2021 19:15,1090496,19357,761898
,Peru,1/06/2021 19:15,1022018,37925,960896
,Netherlands,1/06/2021 19:15,841163,11999,0
,Indonesia,1/06/2021 19:15,788402,23296,652513
,Czechia,1/06/2021 19:15,776967,12436,638183
,Romania,1/06/2021 19:15,654007,16299,586764
Brussels,Belgium,1/06/2021 19:15,652735,19827,45303
,Chile,1/06/2021 19:15,625483,16816,591081
,Canada,1/06/2021 19:15,625051,16336,529439
,Iraq,1/06/2021 19:15,599965,12865,549346
,Bangladesh,1/06/2021 19:15,518898,7687,463480
,Pakistan,1/06/2021 19:15,492594,10461,448393
,Philippines,1/06/2021 19:15,480737,9347,448700
,Switzerland,1/06/2021 19:15,470789,8109,317600
,Sweden,1/06/2021 19:15,469748,8985,0
,Israel,1/06/2021 19:15,462209,3512,397896
,Morocco,1/06/2021 19:15,447081,7618,418744
