Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
,0,6/01/2021 19:15,39826334,894590,32687372
,0,6/01/2021 19:15,51482350,690694,47628390
,0,6/01/2021 19:15,28932089,783453,26124604
,0,6/01/2021 19:15,46659682,1073170,43632470
,0,6/01/2021 19:15,4894184,131233,4412185
,0,6/01/2021 19:15,68640,1252,66195
,0,6/01/2021 19:15,721,15,706
,World,6/01/2021 19:15,171864000,3574407,154551922
,US,6/01/2021 19:15,34131038,610316,27930385
,India,6/01/2021 19:15,28306883,335114,26170992
,Brazil,6/01/2021 19:15,16624480,465199,15068146
,France,6/01/2021 19:15,5677172,109662,0
,Turkey,6/01/2021 19:15,5256516,47656,5124081
,Russia,6/01/2021 19:15,5081417,121873,4693579
,UK,6/01/2021 19:15,4490438,127782,4291487
,Italy,6/01/2021 19:15,4220304,126221,3868332
,Argentina,6/01/2021 19:15,3817139,78733,3381337
,Germany,6/01/2021 19:15,3692908,89316,3498400
,Spain,6/01/2021 19:15,3682778,79983,3455123
,Colombia,6/01/2021 19:15,3406456,88774,3169573
,Iran,6/01/2021 19:15,2923823,80327,2477596
,Poland,6/01/2021 19:15,2872868,73856,2640672
,Mexico,6/01/2021 19:15,2413742,223568,1928467
,Ukraine,6/01/2021 19:15,2204631,50699,2053167
,Peru,6/01/2021 19:15,1955469,69342,1720665
,Indonesia,6/01/2021 19:15,1826527,50723,1674479
,South Africa,6/01/2021 19:15,1669231,56601,1563719
,Czechia,6/01/2021 19:15,1661780,30119,1621262
,Netherlands,6/01/2021 19:15,1651780,17632,0
,Chile,6/01/2021 19:15,1389357,29344,1315860
,Canada,6/01/2021 19:15,1382489,25561,1324375
,Philippines,6/01/2021 19:15,1235467,21012,1161252
,Iraq,6/01/2021 19:15,1205522,16405,1120799
,Romania,6/01/2021 19:15,1077978,30353,1040527
,Sweden,6/01/2021 19:15,1068473,14413,0
Brussels,Belgium,6/01/2021 19:15,1062001,24955,965289
,Pakistan,6/01/2021 19:15,922824,20850,844638
,Portugal,6/01/2021 19:15,849538,17025,809813
,Israel,6/01/2021 19:15,839511,6413,832742
,Hungary,6/01/2021 19:15,804712,29761,703352
,Bangladesh,6/01/2021 19:15,802305,12660,742151
