Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
,0,0/11/2020 19:15,9577863,326518,6292006
,0,0/11/2020 19:15,11829774,213229,10145705
,0,0/11/2020 19:15,8656099,271012,7514070
,0,0/11/2020 19:15,6032625,230934,3024716
,0,0/11/2020 19:15,1586949,38156,1311218
,0,0/11/2020 19:15,32505,942,29405
,0,0/11/2020 19:15,721,15,659
,World,0/11/2020 19:15,37716536,1080806,28317779
,US,0/11/2020 19:15,7988448,219684,5124756
,India,0/11/2020 19:15,7119300,109184,6146427
,Brazil,0/11/2020 19:15,5095586,150488,4470163
,Russia,0/11/2020 19:15,1298718,22597,1020442
,Colombia,0/11/2020 19:15,911316,27834,789787
,Spain,0/11/2020 19:15,890367,32929,0
,Argentina,0/11/2020 19:15,883882,23581,709464
,Peru,0/11/2020 19:15,846088,33223,738189
,Mexico,0/11/2020 19:15,814328,83642,591150
,France,0/11/2020 19:15,734974,32683,100828
,South Africa,0/11/2020 19:15,692471,17780,623765
,UK,0/11/2020 19:15,603716,42825,0
,Iran,0/11/2020 19:15,500075,28544,406389
,Chile,0/11/2020 19:15,481371,13318,453352
,Iraq,0/11/2020 19:15,402330,9852,336157
,Bangladesh,0/11/2020 19:15,378266,5524,292860
,Italy,0/11/2020 19:15,354950,36166,239709
,Philippines,0/11/2020 19:15,339341,6321,293075
,Saudi Arabia,0/11/2020 19:15,339267,5043,325330
,Turkey,0/11/2020 19:15,335533,8837,294357
,Indonesia,0/11/2020 19:15,333449,11844,255027
,Germany,0/11/2020 19:15,326291,9702,273500
,Pakistan,0/11/2020 19:15,318932,6570,303458
,Israel,0/11/2020 19:15,290493,1980,228658
,Ukraine,0/11/2020 19:15,261034,4972,113507
,Canada,0/11/2020 19:15,181864,9613,153219
,Netherlands,0/11/2020 19:15,174653,6584,0
Brussels,Belgium,0/11/2020 19:15,156931,10175,20202
,Romania,0/11/2020 19:15,155283,5411,117942
,Morocco,0/11/2020 19:15,152404,2605,127407
,Ecuador,0/11/2020 19:15,147033,12191,128134
,Bolivia,0/11/2020 19:15,138463,8292,100786
,Qatar,0/11/2020 19:15,127778,219,124767
,Poland,0/11/2020 19:15,125816,3004,80302
,Panama,0/11/2020 19:15,119666,2482,95552
,Dominican Republic,0/11/2020 19:15,118477,2173,94084
,Czechia,0/11/2020 19:15,116420,982,54980
,Kuwait,0/11/2020 19:15,111116,658,103268
,Kazakhstan,0/11/2020 19:15,108757,1746,103980
,Nepal,0/11/2020 19:15,107755,636,75804
,United Arab Emirates,0/11/2020 19:15,106229,445,97284
,Oman,0/11/2020 19:15,105890,1038,92840
,Egypt,0/11/2020 19:15,104387,6040,97643
,Sweden,0/11/2020 19:15,98451,5894,0
,Guatemala,0/11/2020 19:15,97715,3384,86582
,Japan,0/11/2020 19:15,88912,1627,81824
,Costa Rica,0/11/2020 19:15,87439,1076,52669
,Portugal,0/11/2020 19:15,86664,2080,53187
,Ethiopia,0/11/2020 19:15,84295,1287,38316
,Belarus,0/11/2020 19:15,83534,896,77220
,Honduras,0/11/2020 19:15,83146,2504,31931
,Venezuela,0/11/2020 19:15,82453,691,73919
,Bahrain,0/11/2020 19:15,75287,273,70808
,Moldova,0/11/2020 19:15,62151,1461,44357
,Uzbekistan,0/11/2020 19:15,61098,505,58069
,Switzerland,0/11/2020 19:15,60368,2088,48400
,Nigeria,0/11/2020 19:15,60103,1115,51711
,Singapore,0/11/2020 19:15,57876,27,57705
,Armenia,0/11/2020 19:15,56451,1020,45824
,Austria,0/11/2020 19:15,55319,851,43448
,Lebanon,0/11/2020 19:15,53568,459,23501
,Algeria,0/11/2020 19:15,53072,1801,37170
,Kyrgyzstan,0/11/2020 19:15,49230,1085,44227
,Paraguay,0/11/2020 19:15,48978,1065,31351
,Ghana,0/11/2020 19:15,47005,306,46398
,Palestine,0/11/2020 19:15,44299,381,37942
,Libya,0/11/2020 19:15,42712,631,24038
,Ireland,0/11/2020 19:15,42528,1826,23364
,Azerbaijan,0/11/2020 19:15,41982,609,39357
,Kenya,0/11/2020 19:15,41546,766,32000
,Afghanistan,0/11/2020 19:15,39799,1477,33114
,Hungary,0/11/2020 19:15,37664,954,10848
,Serbia,0/11/2020 19:15,34787,763,31536
,Tunisia,0/11/2020 19:15,32556,478,5032
,Denmark,0/11/2020 19:15,32422,669,26380
,Bosnia and Herzegovina,0/11/2020 19:15,30647,928,23461
,El Salvador,0/11/2020 19:15,30196,890,25438
,Myanmar,0/11/2020 19:15,27974,646,9742
,Australia,0/11/2020 19:15,27265,898,24998
,Jordan,0/11/2020 19:15,24926,191,6101
,South Korea,0/11/2020 19:15,24606,432,22693
,Bulgaria,0/11/2020 19:15,24402,892,15847
,Greece,0/11/2020 19:15,22358,449,9989
,Cameroon,0/11/2020 19:15,21203,423,20117
,North Macedonia,0/11/2020 19:15,20937,792,16194
,Croatia,0/11/2020 19:15,20440,324,17298
,Ivory Coast,0/11/2020 19:15,20154,120,19798
,Slovakia,0/11/2020 19:15,19851,61,5631
,Madagascar,0/11/2020 19:15,16718,237,16042
,Malaysia,0/11/2020 19:15,15657,157,10913
,Norway,0/11/2020 19:15,15506,275,11863
,Zambia,0/11/2020 19:15,15458,337,14599
,Albania,0/11/2020 19:15,15399,420,9500
,Senegal,0/11/2020 19:15,15268,314,13297
,Montenegro,0/11/2020 19:15,13869,202,9620
,Sudan,0/11/2020 19:15,13673,836,6764
,Finland,0/11/2020 19:15,11998,346,8500
,Namibia,0/11/2020 19:15,11936,128,9817
,Georgia,0/11/2020 19:15,11794,85,6327
,Guinea,0/11/2020 19:15,11022,69,10324
,Maldives,0/11/2020 19:15,10894,35,9742
,DRC,0/11/2020 19:15,10851,276,10242
,Tajikistan,0/11/2020 19:15,10222,79,9058
,French Guiana,0/11/2020 19:15,10144,69,9834
,Mozambique,0/11/2020 19:15,10001,71,7338
,Uganda,0/11/2020 19:15,9801,93,6109
,Luxembourg,0/11/2020 19:15,9722,132,8038
,Haiti,0/11/2020 19:15,8860,230,7104
,Gabon,0/11/2020 19:15,8835,54,8189
,Slovenia,0/11/2020 19:15,8663,167,5182
,Zimbabwe,0/11/2020 19:15,8011,230,6504
,Jamaica,0/11/2020 19:15,7718,139,3162
,Mauritania,0/11/2020 19:15,7550,163,7266
,Cabo Verde,0/11/2020 19:15,7072,75,5981
,Guadeloupe,0/11/2020 19:15,6483,77,2199
,Angola,0/11/2020 19:15,6366,218,2743
,Lithuania,0/11/2020 19:15,6122,103,2777
,Cuba,0/11/2020 19:15,5978,123,5540
,Malawi,0/11/2020 19:15,5821,180,4647
,Eswatini,0/11/2020 19:15,5660,113,5282
,Djibouti,0/11/2020 19:15,5423,61,5355
,Nicaragua,0/11/2020 19:15,5264,153,4225
Hong Kong,Hong Kong,0/11/2020 19:15,5183,105,4919
,Congo,0/11/2020 19:15,5118,90,3887
,Equatorial Guinea,0/11/2020 19:15,5063,83,4894
