Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
,0,0/06/2020 19:15,9247778,320278,6027417
,0,0/06/2020 19:15,11289686,204825,9589236
,0,0/06/2020 19:15,8367707,263459,7261074
,0,0/06/2020 19:15,5519871,226727,2919822
,0,0/06/2020 19:15,1534361,36885,1274725
,0,0/06/2020 19:15,31860,938,29033
,0,0/06/2020 19:15,721,15,651
,World,0/06/2020 19:15,35991984,1053127,27101958
,US,0/06/2020 19:15,7715606,215669,4924310
,India,0/06/2020 19:15,6754179,104591,5741253
,Brazil,0/06/2020 19:15,4969141,147494,4352871
,Russia,0/06/2020 19:15,1237504,21663,988576
,Spain,0/06/2020 19:15,865631,32486,0
,Colombia,0/06/2020 19:15,862158,26844,766300
,Peru,0/06/2020 19:15,829999,32834,712888
,Argentina,0/06/2020 19:15,809728,21468,649017
,Mexico,0/06/2020 19:15,789780,81877,553937
,South Africa,0/06/2020 19:15,683242,17103,616857
,France,0/06/2020 19:15,634763,32365,99295
,UK,0/06/2020 19:15,530113,42445,0
,Iran,0/06/2020 19:15,479825,27419,394800
,Chile,0/06/2020 19:15,473306,13070,445418
,Iraq,0/06/2020 19:15,387121,9531,316371
,Bangladesh,0/06/2020 19:15,371631,5405,284833
,Saudi Arabia,0/06/2020 19:15,337243,4923,322612
,Italy,0/06/2020 19:15,330263,36030,234099
,Turkey,0/06/2020 19:15,327557,8553,287599
,Philippines,0/06/2020 19:15,326833,5865,273313
,Pakistan,0/06/2020 19:15,315727,6523,300616
,Indonesia,0/06/2020 19:15,311176,11374,236437
,Germany,0/06/2020 19:15,307119,9635,263700
,Israel,0/06/2020 19:15,277026,1797,211397
,Ukraine,0/06/2020 19:15,234584,4520,103401
,Canada,0/06/2020 19:15,171221,9528,143925
,Netherlands,0/06/2020 19:15,144999,6482,0
,Ecuador,0/06/2020 19:15,142056,11702,120511
,Romania,0/06/2020 19:15,139612,5121,109898
,Morocco,0/06/2020 19:15,137248,2410,115354
,Bolivia,0/06/2020 19:15,137107,8129,98007
Brussels,Belgium,0/06/2020 19:15,132203,10078,19712
,Qatar,0/06/2020 19:15,126943,216,123893
,Panama,0/06/2020 19:15,115919,2430,92423
,Dominican Republic,0/06/2020 19:15,115371,2149,91569
,Kazakhstan,0/06/2020 19:15,108296,1725,103367
,Kuwait,0/06/2020 19:15,108268,632,100179
,Poland,0/06/2020 19:15,104316,2717,74158
,Egypt,0/06/2020 19:15,103902,6001,97449
,Oman,0/06/2020 19:15,102648,990,91275
,United Arab Emirates,0/06/2020 19:15,100794,435,90556
,Sweden,0/06/2020 19:15,96145,5883,0
,Guatemala,0/06/2020 19:15,94870,3310,83480
,Nepal,0/06/2020 19:15,90814,563,67542
,Czechia,0/06/2020 19:15,87176,789,48714
,Japan,0/06/2020 19:15,86047,1602,79071
,Costa Rica,0/06/2020 19:15,82142,1004,50020
,Belarus,0/06/2020 19:15,81090,868,75376
,Portugal,0/06/2020 19:15,80312,2032,50712
,Honduras,0/06/2020 19:15,80020,2433,29768
,Ethiopia,0/06/2020 19:15,80003,1238,34960
,Venezuela,0/06/2020 19:15,79117,658,69832
,Bahrain,0/06/2020 19:15,73476,262,68606
,Nigeria,0/06/2020 19:15,59465,1113,50951
,Uzbekistan,0/06/2020 19:15,59343,489,56058
,Singapore,0/06/2020 19:15,57830,27,57612
,Moldova,0/06/2020 19:15,57732,1389,41938
,Switzerland,0/06/2020 19:15,56632,2081,47300
,Armenia,0/06/2020 19:15,53083,990,44932
,Algeria,0/06/2020 19:15,52399,1768,36763
,Austria,0/06/2020 19:15,49819,822,39790
,Kyrgyzstan,0/06/2020 19:15,47799,1066,43644
,Lebanon,0/06/2020 19:15,46918,424,20490
,Ghana,0/06/2020 19:15,46829,303,46060
,Paraguay,0/06/2020 19:15,44715,947,27887
,Palestine,0/06/2020 19:15,42432,349,35599
,Azerbaijan,0/06/2020 19:15,40931,600,38713
,Kenya,0/06/2020 19:15,39586,743,27331
,Afghanistan,0/06/2020 19:15,39486,1467,32977
,Ireland,0/06/2020 19:15,38973,1811,23364
,Libya,0/06/2020 19:15,38468,602,22410
,Serbia,0/06/2020 19:15,34072,757,31536
,Hungary,0/06/2020 19:15,32298,853,8723
,Denmark,0/06/2020 19:15,30379,663,23655
,El Salvador,0/06/2020 19:15,29634,869,24525
,Bosnia and Herzegovina,0/06/2020 19:15,28710,903,22274
,Australia,0/06/2020 19:15,27173,895,24892
,South Korea,0/06/2020 19:15,24239,422,22083
,Bulgaria,0/06/2020 19:15,22306,862,15310
,Tunisia,0/06/2020 19:15,22230,321,5032
,Cameroon,0/06/2020 19:15,20924,420,19764
,Greece,0/06/2020 19:15,20541,420,9989
,Myanmar,0/06/2020 19:15,20033,471,5782
,Ivory Coast,0/06/2020 19:15,19903,120,19539
,North Macedonia,0/06/2020 19:15,19096,768,15645
,Jordan,0/06/2020 19:15,19001,122,5386
,Croatia,0/06/2020 19:15,18084,304,16192
,Madagascar,0/06/2020 19:15,16600,234,15698
,Zambia,0/06/2020 19:15,15170,335,14313
,Senegal,0/06/2020 19:15,15141,312,12936
,Norway,0/06/2020 19:15,14669,275,11190
,Albania,0/06/2020 19:15,14568,403,8965
,Slovakia,0/06/2020 19:15,13812,55,5027
,Sudan,0/06/2020 19:15,13653,836,6764
,Malaysia,0/06/2020 19:15,13504,141,10427
,Montenegro,0/06/2020 19:15,12584,188,8557
,Namibia,0/06/2020 19:15,11673,125,9611
,Finland,0/06/2020 19:15,10929,346,8100
,Guinea,0/06/2020 19:15,10863,68,10176
,DRC,0/06/2020 19:15,10789,274,10239
,Maldives,0/06/2020 19:15,10621,34,9466
,French Guiana,0/06/2020 19:15,10070,69,9741
,Tajikistan,0/06/2020 19:15,10014,78,8837
,Mozambique,0/06/2020 19:15,9398,67,6358
,Georgia,0/06/2020 19:15,9245,58,4887
,Uganda,0/06/2020 19:15,9082,84,5457
,Luxembourg,0/06/2020 19:15,8979,128,7793
,Haiti,0/06/2020 19:15,8838,229,7013
,Gabon,0/06/2020 19:15,8808,54,8135
,Zimbabwe,0/06/2020 19:15,7915,229,6440
