Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
,0,9/22/2020 21:00,8459305,300488,5311094
,0,9/22/2020 21:00,9682956,180559,8005329
,0,9/22/2020 21:00,7613651,240295,6435992
,0,9/22/2020 21:00,4536100,217440,2413183
,0,9/22/2020 21:00,1427604,34378,1173809
,0,9/22/2020 21:00,30736,890,27403
,0,9/22/2020 21:00,721,15,651
,World,9/22/2020 21:00,31751073,974065,23367461
,US,9/22/2020 21:00,7097125,205439,4343501
,India,9/22/2020 21:00,5640496,90021,4581820
,Brazil,9/22/2020 21:00,4595335,138159,3945627
,Russia,9/22/2020 21:00,1115810,19649,917949
,Colombia,9/22/2020 21:00,777537,24570,650801
,Peru,9/22/2020 21:00,772896,31474,622418
,Mexico,9/22/2020 21:00,700580,73697,502982
,Spain,9/22/2020 21:00,682267,30904,0
,South Africa,9/22/2020 21:00,663282,16118,592904
,Argentina,9/22/2020 21:00,640147,13482,508563
,France,9/22/2020 21:00,468069,31416,93538
,Chile,9/22/2020 21:00,448523,12321,423176
,Iran,9/22/2020 21:00,429193,24656,363737
,UK,9/22/2020 21:00,403551,41825,0
,Bangladesh,9/22/2020 21:00,352178,5007,260790
,Saudi Arabia,9/22/2020 21:00,330798,4542,312684
,Iraq,9/22/2020 21:00,327580,8682,261757
,Pakistan,9/22/2020 21:00,306886,6424,293159
,Turkey,9/22/2020 21:00,306302,7639,269696
,Italy,9/22/2020 21:00,300897,35738,219670
,Philippines,9/22/2020 21:00,291789,5049,230643
,Germany,9/22/2020 21:00,277176,9491,247900
,Indonesia,9/22/2020 21:00,252923,9837,184298
,Israel,9/22/2020 21:00,193374,1285,140751
,Ukraine,9/22/2020 21:00,181237,3642,79901
,Canada,9/22/2020 21:00,146570,9234,126288
,Bolivia,9/22/2020 21:00,130986,7654,90240
,Ecuador,9/22/2020 21:00,127643,11126,102852
,Qatar,9/22/2020 21:00,123917,211,120766
,Romania,9/22/2020 21:00,114648,4503,92169
,Dominican Republic,9/22/2020 21:00,109269,2064,82741
