Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
,0,2/08/2021 19:15,31671687,687357,20685104
,0,2/08/2021 19:15,23641107,380435,22163604
,0,2/08/2021 19:15,16465049,429773,14757892
,0,2/08/2021 19:15,31422636,740235,18053059
,0,2/08/2021 19:15,3696292,95556,3217071
,0,2/08/2021 19:15,50396,1078,34128
,0,2/08/2021 19:15,721,15,706
,World,2/08/2021 19:15,106947888,2334449,78911564
,US,2/08/2021 19:15,27673963,475975,17469987
,India,2/08/2021 19:15,10847698,155192,10546725
,Brazil,2/08/2021 19:15,9548079,232170,8447645
,Russia,2/08/2021 19:15,3983197,77068,3472091
,UK,2/08/2021 19:15,3959784,112798,1950886
,France,2/08/2021 19:15,3341365,79423,233993
,Spain,2/08/2021 19:15,2989085,62295,0
,Italy,2/08/2021 19:15,2644707,91580,2133523
,Turkey,2/08/2021 19:15,2539559,26900,2449273
,Germany,2/08/2021 19:15,2296230,62597,2041300
,Colombia,2/08/2021 19:15,2161462,56290,2034228
,Argentina,2/08/2021 19:15,1980347,49171,1778965
,Mexico,2/08/2021 19:15,1932145,166200,1490077
,Poland,2/08/2021 19:15,1552686,39132,1312856
,South Africa,2/08/2021 19:15,1477511,46473,1363947
,Iran,2/08/2021 19:15,1473756,58536,1260045
,Ukraine,2/08/2021 19:15,1246990,23644,1075743
,Peru,2/08/2021 19:15,1186698,42308,1094573
,Indonesia,2/08/2021 19:15,1166079,31763,963028
,Czechia,2/08/2021 19:15,1037405,17333,922223
,Netherlands,2/08/2021 19:15,1007981,14428,0
,Canada,2/08/2021 19:15,806615,20821,743758
,Portugal,2/08/2021 19:15,767919,14354,612921
,Chile,2/08/2021 19:15,755350,19056,713711
,Romania,2/08/2021 19:15,746637,18961,692681
Brussels,Belgium,2/08/2021 19:15,725610,21389,49911
,Israel,2/08/2021 19:15,696528,5171,623313
,Iraq,2/08/2021 19:15,630263,13126,601041
,Sweden,2/08/2021 19:15,588062,12115,0
,Pakistan,2/08/2021 19:15,555511,12026,511502
,Philippines,2/08/2021 19:15,538995,11231,499772
,Bangladesh,2/08/2021 19:15,538378,8221,483931
,Switzerland,2/08/2021 19:15,535153,9651,317600
,Morocco,2/08/2021 19:15,475589,8408,454997
,Austria,2/08/2021 19:15,424896,8032,403302
,Serbia,2/08/2021 19:15,409841,4139,31536
,Japan,2/08/2021 19:15,404990,6395,365238
,Hungary,2/08/2021 19:15,377655,13155,281839
,Saudi Arabia,2/08/2021 19:15,370634,6406,361813
,Jordan,2/08/2021 19:15,336839,4385,321278
,United Arab Emirates,2/08/2021 19:15,329293,930,309692
,Panama,2/08/2021 19:15,327091,5480,292302
,Lebanon,2/08/2021 19:15,321980,3677,211879
,Nepal,2/08/2021 19:15,272055,2045,268266
,Slovakia,2/08/2021 19:15,264083,5271,245702
,Georgia,2/08/2021 19:15,262228,3298,254350
,Belarus,2/08/2021 19:15,259499,1792,247703
,Ecuador,2/08/2021 19:15,258607,15013,220398
,Malaysia,2/08/2021 19:15,245552,896,192679
,Croatia,2/08/2021 19:15,235473,5198,227868
,Azerbaijan,2/08/2021 19:15,231154,3158,225246
,Bolivia,2/08/2021 19:15,227967,10796,168040
,Dominican Republic,2/08/2021 19:15,224119,2843,168627
,Bulgaria,2/08/2021 19:15,223734,9331,193251
,Tunisia,2/08/2021 19:15,217753,7257,175340
,Ireland,2/08/2021 19:15,204397,3687,23364
,Denmark,2/08/2021 19:15,202051,2216,193202
,Costa Rica,2/08/2021 19:15,196438,2672,156181
,Kazakhstan,2/08/2021 19:15,196115,2540,176744
,Lithuania,2/08/2021 19:15,187039,2955,138207
,Slovenia,2/08/2021 19:15,174000,3635,154607
,Kuwait,2/08/2021 19:15,171994,969,162120
,Egypt,2/08/2021 19:15,169640,9651,132375
,Armenia,2/08/2021 19:15,168177,3123,159876
,Moldova,2/08/2021 19:15,164858,3557,154303
,Greece,2/08/2021 19:15,164575,5997,0
,Guatemala,2/08/2021 19:15,163247,5922,149745
,Palestine,2/08/2021 19:15,163213,1888,153019
,Honduras,2/08/2021 19:15,154568,3721,61817
,Qatar,2/08/2021 19:15,154525,251,147033
,Ethiopia,2/08/2021 19:15,142994,2156,125756
,Myanmar,2/08/2021 19:15,141423,3175,127684
,Nigeria,2/08/2021 19:15,139748,1667,113525
,Paraguay,2/08/2021 19:15,138118,2826,114258
,Oman,2/08/2021 19:15,135990,1535,127853
,Venezuela,2/08/2021 19:15,130116,1233,122081
,Libya,2/08/2021 19:15,124882,1974,105422
,Bosnia and Herzegovina,2/08/2021 19:15,124101,4813,98470
,Algeria,2/08/2021 19:15,109088,2914,74692
,Bahrain,2/08/2021 19:15,108048,383,101629
,Kenya,2/08/2021 19:15,101944,1786,84473
,North Macedonia,2/08/2021 19:15,94871,2946,85439
,Albania,2/08/2021 19:15,86289,1472,52128
,Kyrgyzstan,2/08/2021 19:15,85113,1431,81714
,South Korea,2/08/2021 19:15,81185,1474,71218
,Uzbekistan,2/08/2021 19:15,79162,621,77564
