Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
,0,5/30/2021 19:15,39714480,893357,32573638
,0,5/30/2021 19:15,51073236,682367,46966036
,0,5/30/2021 19:15,28677854,777238,25828772
,0,5/30/2021 19:15,46573651,1070785,43409939
,0,5/30/2021 19:15,4869871,130580,4384126
,0,5/30/2021 19:15,68487,1252,66031
,0,5/30/2021 19:15,721,15,706
,World,5/30/2021 19:15,170978300,3555594,153229248
,US,5/30/2021 19:15,34042689,609541,27840817
,India,5/30/2021 19:15,28046957,329127,25684529
,Brazil,5/30/2021 19:15,16515120,461931,14912744
,France,5/30/2021 19:15,5666113,109402,0
,Turkey,5/30/2021 19:15,5242911,47405,5105042
,Russia,5/30/2021 19:15,5063442,121162,4677870
,UK,5/30/2021 19:15,4484056,127781,4287708
,Italy,5/30/2021 19:15,4216003,126046,3851661
,Argentina,5/30/2021 19:15,3732263,77108,3288467
,Germany,5/30/2021 19:15,3687715,89051,3478600
,Spain,5/30/2021 19:15,3668658,79905,3424911
,Colombia,5/30/2021 19:15,3383279,88282,3153961
,Iran,5/30/2021 19:15,2902094,79939,2441528
,Poland,5/30/2021 19:15,2871950,73738,2638222
,Mexico,5/30/2021 19:15,2411503,223455,1924865
,Ukraine,5/30/2021 19:15,2201472,50472,2036148
,Peru,5/30/2021 19:15,1951651,69202,1720665
,Indonesia,5/30/2021 19:15,1816041,50404,1663998
,Czechia,5/30/2021 19:15,1661159,30104,1617517
,South Africa,5/30/2021 19:15,1659070,56363,1554184
,Netherlands,5/30/2021 19:15,1647418,17621,0
,Canada,5/30/2021 19:15,1378091,25498,1316154
,Chile,5/30/2021 19:15,1377507,29168,1302518
,Philippines,5/30/2021 19:15,1223627,20860,1149010
,Iraq,5/30/2021 19:15,1197082,16351,1111466
,Romania,5/30/2021 19:15,1077584,30276,1039173
,Sweden,5/30/2021 19:15,1068473,14413,0
Brussels,Belgium,5/30/2021 19:15,1059763,24921,951215
,Pakistan,5/30/2021 19:15,918936,20736,839322
,Portugal,5/30/2021 19:15,848658,17023,808813
,Israel,5/30/2021 19:15,839458,6411,832693
,Hungary,5/30/2021 19:15,804382,29728,696029
,Bangladesh,5/30/2021 19:15,798830,12583,738805
,Japan,5/30/2021 19:15,741674,12920,671772
,Jordan,5/30/2021 19:15,735811,9452,714702
,Serbia,5/30/2021 19:15,712224,6854,695607
,Switzerland,5/30/2021 19:15,693023,10806,645322
,Austria,5/30/2021 19:15,644586,10596,628312
,United Arab Emirates,5/30/2021 19:15,569073,1677,548785
,Malaysia,5/30/2021 19:15,565533,2729,484787
,Nepal,5/30/2021 19:15,557124,7272,440955
,Lebanon,5/30/2021 19:15,540277,7723,517859
,Morocco,5/30/2021 19:15,519108,9143,506962
,Saudi Arabia,5/30/2021 19:15,449191,7347,432138
,Ecuador,5/30/2021 19:15,425841,20545,375151
,Bulgaria,5/30/2021 19:15,418274,17662,380537
,Greece,5/30/2021 19:15,401301,12054,366490
,Belarus,5/30/2021 19:15,393807,2841,384933
,Slovakia,5/30/2021 19:15,389690,12339,0
,Kazakhstan,5/30/2021 19:15,385144,3935,353545
,Panama,5/30/2021 19:15,377428,6369,364783
,Bolivia,5/30/2021 19:15,366714,14435,291325
,Croatia,5/30/2021 19:15,356141,8014,345823
,Paraguay,5/30/2021 19:15,350613,8987,288232
,Tunisia,5/30/2021 19:15,344688,12623,301869
,Georgia,5/30/2021 19:15,343603,4757,326423
,Azerbaijan,5/30/2021 19:15,333864,4907,324103
,Costa Rica,5/30/2021 19:15,314102,3962,242019
,Palestine,5/30/2021 19:15,307838,3492,300524
,Kuwait,5/30/2021 19:15,307812,1771,292701
,Dominican Republic,5/30/2021 19:15,290526,3628,238810
,Uruguay,5/30/2021 19:15,288172,4176,246321
,Denmark,5/30/2021 19:15,280383,2516,264562
,Lithuania,5/30/2021 19:15,274199,4257,254582
,Ethiopia,5/30/2021 19:15,271345,4155,237544
,Ireland,5/30/2021 19:15,261604,4941,0
,Egypt,5/30/2021 19:15,260659,15001,191475
,Moldova,5/30/2021 19:15,255145,6104,247444
,Guatemala,5/30/2021 19:15,253837,8121,232359
,Slovenia,5/30/2021 19:15,253631,4374,244937
,Bahrain,5/30/2021 19:15,238156,953,208445
,Honduras,5/30/2021 19:15,236952,6296,84389
,Venezuela,5/30/2021 19:15,231443,2615,213365
,Armenia,5/30/2021 19:15,222636,4432,212981
,Qatar,5/30/2021 19:15,217230,554,213007
,Oman,5/30/2021 19:15,216183,2334,199287
,Bosnia and Herzegovina,5/30/2021 19:15,203839,9211,174236
,Libya,5/30/2021 19:15,185181,3125,171637
,Sri Lanka,5/30/2021 19:15,183452,1441,149825
,Kenya,5/30/2021 19:15,170647,3157,116776
,Nigeria,5/30/2021 19:15,166285,2071,156557
,North Macedonia,5/30/2021 19:15,155269,5408,148664
,Thailand,5/30/2021 19:15,154307,1012,105244
,Myanmar,5/30/2021 19:15,143571,3216,132318
,Cuba,5/30/2021 19:15,141166,950,134021
,South Korea,5/30/2021 19:15,139910,1957,130381
,Latvia,5/30/2021 19:15,133098,2370,125340
,Albania,5/30/2021 19:15,132309,2450,129308
,Estonia,5/30/2021 19:15,129486,1251,122997
,Algeria,5/30/2021 19:15,128725,3465,89625
,Norway,5/30/2021 19:15,124773,783,88952
,Kyrgyzstan,5/30/2021 19:15,104555,1803,98300
,Uzbekistan,5/30/2021 19:15,100124,690,95786
,Montenegro,5/30/2021 19:15,99605,1583,97161
,Zambia,5/30/2021 19:15,95050,1278,91752
,Ghana,5/30/2021 19:15,93898,785,91961
,Finland,5/30/2021 19:15,92432,948,46000
,Cameroon,5/30/2021 19:15,78929,1275,73974
,El Salvador,5/30/2021 19:15,73246,2241,68408
